Year,State_x,State Code,County_x,County Code,Population,Population_filled,State_CD,County_y,State_y,Deaths,state,name,MME,transaction_year,fips
2004,Washington,53,"King County, WA",53033,1775297.0,1775297.0,WA,"King County, WA",WA,245.0,,,,,
2004,Idaho,16,"Butte County, ID",16023,2812.0,2812.0,ID,,,,,,,,
2004,Idaho,16,"Camas County, ID",16025,1022.0,1022.0,ID,,,,,,,,
2004,Idaho,16,"Canyon County, ID",16027,157130.0,157130.0,ID,,,,,,,,
2004,Idaho,16,"Caribou County, ID",16029,7106.0,7106.0,ID,,,,,,,,
2004,Idaho,16,"Cassia County, ID",16031,21323.0,21323.0,ID,,,,,,,,
2004,Idaho,16,"Clark County, ID",16033,923.0,923.0,ID,,,,,,,,
2004,Idaho,16,"Clearwater County, ID",16035,8610.0,8610.0,ID,,,,,,,,
2004,Idaho,16,"Custer County, ID",16037,4129.0,4129.0,ID,,,,,,,,
2004,Idaho,16,"Elmore County, ID",16039,26355.0,26355.0,ID,,,,,,,,
2004,Idaho,16,"Boundary County, ID",16021,10163.0,10163.0,ID,,,,,,,,
2004,Idaho,16,"Franklin County, ID",16041,11959.0,11959.0,ID,,,,,,,,
2004,Idaho,16,"Gem County, ID",16045,15925.0,15925.0,ID,,,,,,,,
2004,Idaho,16,"Gooding County, ID",16047,14562.0,14562.0,ID,,,,,,,,
2004,Idaho,16,"Idaho County, ID",16049,15555.0,15555.0,ID,,,,,,,,
2004,Idaho,16,"Jefferson County, ID",16051,20842.0,20842.0,ID,,,,,,,,
2004,Idaho,16,"Jerome County, ID",16053,19331.0,19331.0,ID,,,,,,,,
2004,Idaho,16,"Kootenai County, ID",16055,121002.0,121002.0,ID,,,,,,,,
2004,Idaho,16,"Latah County, ID",16057,35864.0,35864.0,ID,,,,,,,,
2004,Idaho,16,"Lemhi County, ID",16059,7660.0,7660.0,ID,,,,,,,,
2004,Idaho,16,"Lewis County, ID",16061,3669.0,3669.0,ID,,,,,,,,
2004,Idaho,16,"Fremont County, ID",16043,12640.0,12640.0,ID,,,,,,,,
2004,Idaho,16,"Bonneville County, ID",16019,89514.0,89514.0,ID,,,,,,,,
2004,Idaho,16,"Bonner County, ID",16017,38836.0,38836.0,ID,,,,,,,,
2004,Idaho,16,"Boise County, ID",16015,7004.0,7004.0,ID,,,,,,,,
2004,Idaho,16,"Ada County, ID",16001,334926.0,334926.0,ID,"Ada County, ID",ID,21.0,,,,,
2004,Idaho,16,"Adams County, ID",16003,3693.0,3693.0,ID,,,,,,,,
2004,Idaho,16,"Bannock County, ID",16005,76834.0,76834.0,ID,,,,,,,,
2004,Idaho,16,"Bear Lake County, ID",16007,6170.0,6170.0,ID,,,,,,,,
2004,Idaho,16,"Benewah County, ID",16009,8907.0,8907.0,ID,,,,,,,,
2004,Idaho,16,"Bingham County, ID",16011,42702.0,42702.0,ID,,,,,,,,
2004,Idaho,16,"Blaine County, ID",16013,20811.0,20811.0,ID,,,,,,,,
2004,Idaho,16,"Lincoln County, ID",16063,4441.0,4441.0,ID,,,,,,,,
2004,Idaho,16,"Madison County, ID",16065,31990.0,31990.0,ID,,,,,,,,
2004,Idaho,16,"Nez Perce County, ID",16069,37798.0,37798.0,ID,,,,,,,,
2004,Idaho,16,"Oneida County, ID",16071,4086.0,4086.0,ID,,,,,,,,
2004,Idaho,16,"Owyhee County, ID",16073,10990.0,10990.0,ID,,,,,,,,
2004,Idaho,16,"Payette County, ID",16075,21139.0,21139.0,ID,,,,,,,,
2004,Idaho,16,"Power County, ID",16077,7432.0,7432.0,ID,,,,,,,,
2004,Idaho,16,"Shoshone County, ID",16079,12781.0,12781.0,ID,,,,,,,,
2004,Idaho,16,"Teton County, ID",16081,7460.0,7460.0,ID,,,,,,,,
2004,Idaho,16,"Twin Falls County, ID",16083,68309.0,68309.0,ID,,,,,,,,
2004,Idaho,16,"Valley County, ID",16085,8283.0,8283.0,ID,,,,,,,,
2004,Idaho,16,"Washington County, ID",16087,9947.0,9947.0,ID,,,,,,,,
2004,Idaho,16,"Minidoka County, ID",16067,19167.0,19167.0,ID,,,,,,,,
2005,Oklahoma,40,"Greer County, OK",40055,6082.0,6082.0,OK,,,,,,,,
2005,Oklahoma,40,"Caddo County, OK",40015,29202.0,29202.0,OK,,,,,,,,
2005,Oklahoma,40,"Canadian County, OK",40017,99176.0,99176.0,OK,,,,,,,,
2005,Oklahoma,40,"Carter County, OK",40019,46169.0,46169.0,OK,,,,,,,,
2005,Oklahoma,40,"Cherokee County, OK",40021,44805.0,44805.0,OK,,,,,,,,
2005,Oklahoma,40,"Choctaw County, OK",40023,15244.0,15244.0,OK,,,,,,,,
2005,Oklahoma,40,"Cimarron County, OK",40025,2610.0,2610.0,OK,,,,,,,,
2005,Oklahoma,40,"Cleveland County, OK",40027,229743.0,229743.0,OK,"Cleveland County, OK",OK,15.0,,,,,
2005,Oklahoma,40,"Coal County, OK",40029,5743.0,5743.0,OK,,,,,,,,
2005,Oklahoma,40,"Comanche County, OK",40031,115085.0,115085.0,OK,,,,,,,,
2005,Oklahoma,40,"Cotton County, OK",40033,6390.0,6390.0,OK,,,,,,,,
2005,Oklahoma,40,"Craig County, OK",40035,14896.0,14896.0,OK,,,,,,,,
2005,Oklahoma,40,"Creek County, OK",40037,67715.0,67715.0,OK,,,,,,,,
2005,Oklahoma,40,"Custer County, OK",40039,25876.0,25876.0,OK,,,,,,,,
2005,Oklahoma,40,"Delaware County, OK",40041,39277.0,39277.0,OK,,,,,,,,
2005,Oklahoma,40,"Dewey County, OK",40043,4611.0,4611.0,OK,,,,,,,,
2005,Oklahoma,40,"Ellis County, OK",40045,3983.0,3983.0,OK,,,,,,,,
2005,Oklahoma,40,"Garfield County, OK",40047,57358.0,57358.0,OK,,,,,,,,
2005,Oklahoma,40,"Garvin County, OK",40049,27089.0,27089.0,OK,,,,,,,,
2005,Oklahoma,40,"Grady County, OK",40051,49256.0,49256.0,OK,,,,,,,,
2005,Oklahoma,40,"Grant County, OK",40053,4771.0,4771.0,OK,,,,,,,,
2005,Oklahoma,40,"Bryan County, OK",40013,38309.0,38309.0,OK,,,,,,,,
2005,Oklahoma,40,"Blaine County, OK",40011,12264.0,12264.0,OK,,,,,,,,
2005,Oklahoma,40,"Beaver County, OK",40007,5569.0,5569.0,OK,,,,,,,,
2005,Oklahoma,40,"Adair County, OK",40001,21887.0,21887.0,OK,,,,,,,,
2005,Oklahoma,40,"Alfalfa County, OK",40003,5706.0,5706.0,OK,,,,,,,,
2005,Oklahoma,40,"Atoka County, OK",40005,14034.0,14034.0,OK,,,,,,,,
2005,Oklahoma,40,"Beckham County, OK",40009,19151.0,19151.0,OK,,,,,,,,
2005,Oklahoma,40,"Harmon County, OK",40057,2953.0,2953.0,OK,,,,,,,,
2005,Oklahoma,40,"Haskell County, OK",40061,12175.0,12175.0,OK,,,,,,,,
2005,Oklahoma,40,"Osage County, OK",40113,46335.0,46335.0,OK,,,,,,,,
2005,Oklahoma,40,"Ottawa County, OK",40115,32655.0,32655.0,OK,,,,,,,,
2005,Oklahoma,40,"Pawnee County, OK",40117,16565.0,16565.0,OK,,,,,,,,
2005,Oklahoma,40,"Payne County, OK",40119,72578.0,72578.0,OK,,,,,,,,
2005,Oklahoma,40,"Pittsburg County, OK",40121,44412.0,44412.0,OK,,,,,,,,
2005,Oklahoma,40,"Pontotoc County, OK",40123,35267.0,35267.0,OK,,,,,,,,
2005,Oklahoma,40,"Pottawatomie County, OK",40125,67264.0,67264.0,OK,,,,,,,,
2005,Oklahoma,40,"Pushmataha County, OK",40127,11361.0,11361.0,OK,,,,,,,,
2005,Oklahoma,40,"Roger Mills County, OK",40129,3385.0,3385.0,OK,,,,,,,,
2005,Oklahoma,40,"Okmulgee County, OK",40111,39569.0,39569.0,OK,,,,,,,,
2005,Oklahoma,40,"Rogers County, OK",40131,80313.0,80313.0,OK,,,,,,,,
2005,Oklahoma,40,"Sequoyah County, OK",40135,40634.0,40634.0,OK,,,,,,,,
2005,Oklahoma,40,"Stephens County, OK",40137,43318.0,43318.0,OK,,,,,,,,
2005,Oklahoma,40,"Texas County, OK",40139,19408.0,19408.0,OK,,,,,,,,
2005,Oklahoma,40,"Tillman County, OK",40141,8464.0,8464.0,OK,,,,,,,,
2005,Oklahoma,40,"Tulsa County, OK",40143,568199.0,568199.0,OK,"Tulsa County, OK",OK,123.0,,,,,
2005,Oklahoma,40,"Wagoner County, OK",40145,64165.0,64165.0,OK,"Wagoner County, OK",OK,11.0,,,,,
2005,Oklahoma,40,"Washington County, OK",40147,48885.0,48885.0,OK,,,,,,,,
2005,Oklahoma,40,"Washita County, OK",40149,11228.0,11228.0,OK,,,,,,,,
2005,Oklahoma,40,"Woods County, OK",40151,8679.0,8679.0,OK,,,,,,,,
2005,Oklahoma,40,"Seminole County, OK",40133,24878.0,24878.0,OK,,,,,,,,
2005,Oklahoma,40,"Oklahoma County, OK",40109,683299.0,683299.0,OK,"Oklahoma County, OK",OK,86.0,,,,,
2005,Oklahoma,40,"Okfuskee County, OK",40107,11867.0,11867.0,OK,,,,,,,,
2005,Oklahoma,40,"Nowata County, OK",40105,10666.0,10666.0,OK,,,,,,,,
2005,Oklahoma,40,"Hughes County, OK",40063,13595.0,13595.0,OK,,,,,,,,
2005,Oklahoma,40,"Jackson County, OK",40065,26862.0,26862.0,OK,,,,,,,,
2005,Oklahoma,40,"Jefferson County, OK",40067,6483.0,6483.0,OK,,,,,,,,
2005,Oklahoma,40,"Johnston County, OK",40069,10431.0,10431.0,OK,,,,,,,,
2005,Oklahoma,40,"Kay County, OK",40071,46469.0,46469.0,OK,,,,,,,,
2005,Oklahoma,40,"Kingfisher County, OK",40073,14390.0,14390.0,OK,,,,,,,,
2005,Oklahoma,40,"Kiowa County, OK",40075,9955.0,9955.0,OK,,,,,,,,
2005,Oklahoma,40,"Latimer County, OK",40077,10796.0,10796.0,OK,,,,,,,,
2005,Oklahoma,40,"Le Flore County, OK",40079,48869.0,48869.0,OK,,,,,,,,
2005,Oklahoma,40,"Lincoln County, OK",40081,33011.0,33011.0,OK,,,,,,,,
2005,Oklahoma,40,"Logan County, OK",40083,36501.0,36501.0,OK,,,,,,,,
2005,Oklahoma,40,"Love County, OK",40085,9159.0,9159.0,OK,,,,,,,,
2005,Oklahoma,40,"McClain County, OK",40087,30322.0,30322.0,OK,,,,,,,,
2005,Oklahoma,40,"McCurtain County, OK",40089,33235.0,33235.0,OK,,,,,,,,
2005,Oklahoma,40,"McIntosh County, OK",40091,19595.0,19595.0,OK,,,,,,,,
2005,Oklahoma,40,"Major County, OK",40093,7379.0,7379.0,OK,,,,,,,,
2005,Oklahoma,40,"Marshall County, OK",40095,14686.0,14686.0,OK,,,,,,,,
2005,Oklahoma,40,"Mayes County, OK",40097,39670.0,39670.0,OK,,,,,,,,
2005,Oklahoma,40,"Murray County, OK",40099,12803.0,12803.0,OK,,,,,,,,
2005,Oklahoma,40,"Muskogee County, OK",40101,69806.0,69806.0,OK,,,,,,,,
2005,Oklahoma,40,"Noble County, OK",40103,11477.0,11477.0,OK,,,,,,,,
2005,Oklahoma,40,"Woodward County, OK",40153,19122.0,19122.0,OK,,,,,,,,
2005,Oregon,41,"Baker County, OR",41001,16086.0,16086.0,OR,,,,,,,,
2005,Oregon,41,"Benton County, OR",41003,80943.0,80943.0,OR,,,,,,,,
2005,Oregon,41,"Clackamas County, OR",41005,359308.0,359308.0,OR,"Clackamas County, OR",OR,23.0,,,,,
2005,Oregon,41,"Tillamook County, OR",41057,24974.0,24974.0,OR,,,,,,,,
2005,Oregon,41,"Umatilla County, OR",41059,73765.0,73765.0,OR,,,,,,,,
2005,Oregon,41,"Union County, OR",41061,24675.0,24675.0,OR,,,,,,,,
2005,Oregon,41,"Wallowa County, OR",41063,6877.0,6877.0,OR,,,,,,,,
2005,Oregon,41,"Wasco County, OR",41065,23929.0,23929.0,OR,,,,,,,,
2005,Oregon,41,"Washington County, OR",41067,490773.0,490773.0,OR,"Washington County, OR",OR,33.0,,,,,
2005,Oregon,41,"Wheeler County, OR",41069,1414.0,1414.0,OR,,,,,,,,
2005,Oregon,41,"Yamhill County, OR",41071,90847.0,90847.0,OR,,,,,,,,
2005,Oregon,41,"Sherman County, OR",41055,1678.0,1678.0,OR,,,,,,,,
2005,Oklahoma,40,"Harper County, OK",40059,3458.0,3458.0,OK,,,,,,,,
2005,Oregon,41,"Polk County, OR",41053,68585.0,68585.0,OR,,,,,,,,
2005,Oregon,41,"Morrow County, OR",41049,11162.0,11162.0,OR,,,,,,,,
2005,Oregon,41,"Clatsop County, OR",41007,36282.0,36282.0,OR,,,,,,,,
2005,Oregon,41,"Columbia County, OR",41009,46955.0,46955.0,OR,,,,,,,,
2005,Oregon,41,"Coos County, OR",41011,63843.0,63843.0,OR,,,,,,,,
2005,Oregon,41,"Crook County, OR",41013,21019.0,21019.0,OR,,,,,,,,
2005,Oregon,41,"Curry County, OR",41015,22750.0,22750.0,OR,,,,,,,,
2005,Oregon,41,"Deschutes County, OR",41017,140567.0,140567.0,OR,,,,,,,,
2005,Oregon,41,"Douglas County, OR",41019,105285.0,105285.0,OR,,,,,,,,
2005,Oregon,41,"Gilliam County, OR",41021,1863.0,1863.0,OR,,,,,,,,
2005,Oregon,41,"Grant County, OR",41023,7389.0,7389.0,OR,,,,,,,,
2005,Oregon,41,"Harney County, OR",41025,7211.0,7211.0,OR,,,,,,,,
2005,Oregon,41,"Hood River County, OR",41027,21022.0,21022.0,OR,,,,,,,,
2005,Oregon,41,"Jackson County, OR",41029,194701.0,194701.0,OR,"Jackson County, OR",OR,21.0,,,,,
2005,Oregon,41,"Jefferson County, OR",41031,20622.0,20622.0,OR,,,,,,,,
2005,Oregon,41,"Josephine County, OR",41033,80660.0,80660.0,OR,,,,,,,,
2005,Oregon,41,"Klamath County, OR",41035,65553.0,65553.0,OR,,,,,,,,
2005,Oregon,41,"Lake County, OR",41037,7558.0,7558.0,OR,,,,,,,,
2005,Oregon,41,"Lane County, OR",41039,335831.0,335831.0,OR,"Lane County, OR",OR,42.0,,,,,
2005,Oregon,41,"Lincoln County, OR",41041,45347.0,45347.0,OR,,,,,,,,
2005,Oregon,41,"Linn County, OR",41043,108132.0,108132.0,OR,"Linn County, OR",OR,10.0,,,,,
2005,Oregon,41,"Malheur County, OR",41045,31273.0,31273.0,OR,,,,,,,,
2005,Oregon,41,"Marion County, OR",41047,299461.0,299461.0,OR,"Marion County, OR",OR,26.0,,,,,
2005,Oregon,41,"Multnomah County, OR",41051,674862.0,674862.0,OR,"Multnomah County, OR",OR,157.0,,,,,
2005,Washington,53,"Lincoln County, WA",53043,10350.0,10350.0,WA,,,,,,,,
2005,Washington,53,"Mason County, WA",53045,55198.0,55198.0,WA,,,,,,,,
2005,Washington,53,"Okanogan County, WA",53047,39143.0,39143.0,WA,,,,,,,,
2005,Washington,53,"Pacific County, WA",53049,21228.0,21228.0,WA,,,,,,,,
2005,Washington,53,"Pend Oreille County, WA",53051,12357.0,12357.0,WA,,,,,,,,
2005,Washington,53,"Pierce County, WA",53053,748148.0,748148.0,WA,"Pierce County, WA",WA,85.0,,,,,
2005,Washington,53,"San Juan County, WA",53055,15167.0,15167.0,WA,,,,,,,,
2005,Washington,53,"Skagit County, WA",53057,110683.0,110683.0,WA,"Skagit County, WA",WA,15.0,,,,,
2005,Washington,53,"Skamania County, WA",53059,10303.0,10303.0,WA,,,,,,,,
2005,Washington,53,"Lewis County, WA",53041,72060.0,72060.0,WA,"Lewis County, WA",WA,13.0,,,,,
2005,Washington,53,"Snohomish County, WA",53061,654849.0,654849.0,WA,"Snohomish County, WA",WA,94.0,,,,,
2005,Washington,53,"Stevens County, WA",53065,41612.0,41612.0,WA,,,,,,,,
2005,Washington,53,"Thurston County, WA",53067,227023.0,227023.0,WA,"Thurston County, WA",WA,23.0,,,,,
2005,Washington,53,"Wahkiakum County, WA",53069,3824.0,3824.0,WA,,,,,,,,
2005,Washington,53,"Walla Walla County, WA",53071,56569.0,56569.0,WA,,,,,,,,
2005,Washington,53,"Whatcom County, WA",53073,185450.0,185450.0,WA,"Whatcom County, WA",WA,16.0,,,,,
2005,Washington,53,"Whitman County, WA",53075,42836.0,42836.0,WA,,,,,,,,
2005,Washington,53,"Yakima County, WA",53077,228570.0,228570.0,WA,"Yakima County, WA",WA,11.0,,,,,
2005,Washington,53,"Spokane County, WA",53063,440439.0,440439.0,WA,"Spokane County, WA",WA,91.0,,,,,
2005,Washington,53,"Klickitat County, WA",53039,19279.0,19279.0,WA,,,,,,,,
2005,Washington,53,"Kittitas County, WA",53037,37537.0,37537.0,WA,,,,,,,,
2005,Washington,53,"Kitsap County, WA",53035,239806.0,239806.0,WA,"Kitsap County, WA",WA,16.0,,,,,
2005,Washington,53,"Adams County, WA",53001,16918.0,16918.0,WA,,,,,,,,
2005,Washington,53,"Asotin County, WA",53003,20908.0,20908.0,WA,,,,,,,,
2005,Washington,53,"Benton County, WA",53005,157726.0,157726.0,WA,"Benton County, WA",WA,13.0,,,,,
2005,Washington,53,"Chelan County, WA",53007,68747.0,68747.0,WA,,,,,,,,
2005,Washington,53,"Clallam County, WA",53009,68720.0,68720.0,WA,"Clallam County, WA",WA,10.0,,,,,
2005,Washington,53,"Clark County, WA",53011,394277.0,394277.0,WA,"Clark County, WA",WA,40.0,,,,,
2005,Washington,53,"Columbia County, WA",53013,3974.0,3974.0,WA,,,,,,,,
2005,Washington,53,"Cowlitz County, WA",53015,96536.0,96536.0,WA,"Cowlitz County, WA",WA,24.0,,,,,
2005,Washington,53,"Douglas County, WA",53017,34622.0,34622.0,WA,,,,,,,,
2005,Washington,53,"Ferry County, WA",53019,7495.0,7495.0,WA,,,,,,,,
2005,Washington,53,"Franklin County, WA",53021,61360.0,61360.0,WA,,,,,,,,
2005,Washington,53,"Garfield County, WA",53023,2274.0,2274.0,WA,,,,,,,,
2005,Washington,53,"Grant County, WA",53025,79531.0,79531.0,WA,"Grant County, WA",WA,13.0,,,,,
2005,Washington,53,"Grays Harbor County, WA",53027,70423.0,70423.0,WA,,,,,,,,
2005,Washington,53,"Island County, WA",53029,77589.0,77589.0,WA,,,,,,,,
2005,Washington,53,"Jefferson County, WA",53031,28506.0,28506.0,WA,,,,,,,,
2005,Washington,53,"King County, WA",53033,1795268.0,1795268.0,WA,"King County, WA",WA,242.0,,,,,
2005,Idaho,16,"Camas County, ID",16025,1069.0,1069.0,ID,,,,,,,,
2005,Idaho,16,"Canyon County, ID",16027,163947.0,163947.0,ID,,,,,,,,
2005,Idaho,16,"Caribou County, ID",16029,6963.0,6963.0,ID,,,,,,,,
2005,Idaho,16,"Cassia County, ID",16031,21372.0,21372.0,ID,,,,,,,,
2005,Idaho,16,"Clark County, ID",16033,925.0,925.0,ID,,,,,,,,
2005,Idaho,16,"Clearwater County, ID",16035,8659.0,8659.0,ID,,,,,,,,
2005,Idaho,16,"Custer County, ID",16037,4084.0,4084.0,ID,,,,,,,,
2005,Idaho,16,"Elmore County, ID",16039,25919.0,25919.0,ID,,,,,,,,
2005,Idaho,16,"Franklin County, ID",16041,12079.0,12079.0,ID,,,,,,,,
2005,Idaho,16,"Butte County, ID",16023,2825.0,2825.0,ID,,,,,,,,
2005,Idaho,16,"Fremont County, ID",16043,12610.0,12610.0,ID,,,,,,,,
2005,Idaho,16,"Gooding County, ID",16047,14614.0,14614.0,ID,,,,,,,,
2005,Idaho,16,"Idaho County, ID",16049,15522.0,15522.0,ID,,,,,,,,
2005,Idaho,16,"Jefferson County, ID",16051,21674.0,21674.0,ID,,,,,,,,
2005,Idaho,16,"Jerome County, ID",16053,19654.0,19654.0,ID,,,,,,,,
2005,Idaho,16,"Kootenai County, ID",16055,125972.0,125972.0,ID,,,,,,,,
2005,Idaho,16,"Latah County, ID",16057,35958.0,35958.0,ID,,,,,,,,
2005,Idaho,16,"Lemhi County, ID",16059,7708.0,7708.0,ID,,,,,,,,
2005,Idaho,16,"Lewis County, ID",16061,3665.0,3665.0,ID,,,,,,,,
2005,Idaho,16,"Lincoln County, ID",16063,4694.0,4694.0,ID,,,,,,,,
2005,Idaho,16,"Gem County, ID",16045,16304.0,16304.0,ID,,,,,,,,
2005,Idaho,16,"Boundary County, ID",16021,10303.0,10303.0,ID,,,,,,,,
2005,Idaho,16,"Bonneville County, ID",16019,91709.0,91709.0,ID,,,,,,,,
2005,Idaho,16,"Bonner County, ID",16017,39576.0,39576.0,ID,,,,,,,,
2005,Idaho,16,"Ada County, ID",16001,348755.0,348755.0,ID,"Ada County, ID",ID,20.0,,,,,
2005,Idaho,16,"Adams County, ID",16003,3817.0,3817.0,ID,,,,,,,,
2005,Idaho,16,"Bannock County, ID",16005,77419.0,77419.0,ID,,,,,,,,
2005,Idaho,16,"Bear Lake County, ID",16007,6077.0,6077.0,ID,,,,,,,,
2005,Idaho,16,"Benewah County, ID",16009,9053.0,9053.0,ID,,,,,,,,
2005,Idaho,16,"Bingham County, ID",16011,43173.0,43173.0,ID,,,,,,,,
2005,Idaho,16,"Blaine County, ID",16013,20897.0,20897.0,ID,,,,,,,,
2005,Idaho,16,"Boise County, ID",16015,6981.0,6981.0,ID,,,,,,,,
2005,Idaho,16,"Madison County, ID",16065,33807.0,33807.0,ID,,,,,,,,
2005,Idaho,16,"Minidoka County, ID",16067,19013.0,19013.0,ID,,,,,,,,
2005,Idaho,16,"Oneida County, ID",16071,4137.0,4137.0,ID,,,,,,,,
2005,Idaho,16,"Owyhee County, ID",16073,10993.0,10993.0,ID,,,,,,,,
2005,Idaho,16,"Payette County, ID",16075,21484.0,21484.0,ID,,,,,,,,
2005,Idaho,16,"Power County, ID",16077,7426.0,7426.0,ID,,,,,,,,
2005,Idaho,16,"Shoshone County, ID",16079,12912.0,12912.0,ID,,,,,,,,
2005,Idaho,16,"Teton County, ID",16081,7814.0,7814.0,ID,,,,,,,,
2005,Idaho,16,"Twin Falls County, ID",16083,69833.0,69833.0,ID,,,,,,,,
2005,Idaho,16,"Valley County, ID",16085,8779.0,8779.0,ID,,,,,,,,
2005,Idaho,16,"Washington County, ID",16087,9995.0,9995.0,ID,,,,,,,,
2005,Idaho,16,"Nez Perce County, ID",16069,38071.0,38071.0,ID,,,,,,,,
2006,Oklahoma,40,"Grant County, OK",40053,4645.0,4645.0,OK,,,,OK,grant,102918.0,2006,40053
2006,Oklahoma,40,"Alfalfa County, OK",40003,5639.0,5639.0,OK,,,,OK,alfalfa,336580.191,2006,40003
2006,Oklahoma,40,"Caddo County, OK",40015,29087.0,29087.0,OK,,,,OK,caddo,8648296.682725,2006,40015
2006,Oklahoma,40,"Canadian County, OK",40017,102876.0,102876.0,OK,,,,OK,canadian,37023370.533725,2006,40017
2006,Oklahoma,40,"Carter County, OK",40019,46430.0,46430.0,OK,,,,OK,carter,17532925.709175,2006,40019
2006,Oklahoma,40,"Cherokee County, OK",40021,45517.0,45517.0,OK,"Cherokee County, OK",OK,12.0,OK,cherokee,14912248.569,2006,40021
2006,Oklahoma,40,"Choctaw County, OK",40023,15277.0,15277.0,OK,,,,OK,choctaw,5404051.473,2006,40023
2006,Oklahoma,40,"Cimarron County, OK",40025,2572.0,2572.0,OK,,,,OK,cimarron,441371.1375,2006,40025
2006,Oklahoma,40,"Cleveland County, OK",40027,237257.0,237257.0,OK,"Cleveland County, OK",OK,25.0,OK,cleveland,65603573.2143125,2006,40027
2006,Oklahoma,40,"Coal County, OK",40029,5671.0,5671.0,OK,,,,OK,coal,867361.9875,2006,40029
2006,Oklahoma,40,"Comanche County, OK",40031,116653.0,116653.0,OK,,,,OK,comanche,38271782.24845,2006,40031
2006,Oklahoma,40,"Bryan County, OK",40013,39739.0,39739.0,OK,,,,OK,bryan,12634965.2425,2006,40013
2006,Oklahoma,40,"Cotton County, OK",40033,6327.0,6327.0,OK,,,,OK,cotton,1058157.5175,2006,40033
2006,Oklahoma,40,"Creek County, OK",40037,67791.0,67791.0,OK,"Creek County, OK",OK,18.0,OK,creek,26504948.214225,2006,40037
2006,Oklahoma,40,"Custer County, OK",40039,26148.0,26148.0,OK,,,,OK,custer,9646228.4398625,2006,40039
2006,Oklahoma,40,"Delaware County, OK",40041,40266.0,40266.0,OK,,,,OK,delaware,6347473.7313625,2006,40041
2006,Oklahoma,40,"Dewey County, OK",40043,4621.0,4621.0,OK,,,,OK,dewey,492255.2972625,2006,40043
2006,Oklahoma,40,"Ellis County, OK",40045,3898.0,3898.0,OK,,,,OK,ellis,666814.05,2006,40045
2006,Oklahoma,40,"Garfield County, OK",40047,57723.0,57723.0,OK,,,,OK,garfield,12699100.7258625,2006,40047
2006,Oklahoma,40,"Garvin County, OK",40049,27249.0,27249.0,OK,,,,OK,garvin,9085188.6435,2006,40049
2006,Oklahoma,40,"Grady County, OK",40051,50462.0,50462.0,OK,,,,OK,grady,11771324.1865875,2006,40051
2006,Oklahoma,40,"Craig County, OK",40035,14881.0,14881.0,OK,,,,OK,craig,3411441.014,2006,40035
2006,Oklahoma,40,"Blaine County, OK",40011,11965.0,11965.0,OK,,,,OK,blaine,1591566.5483625,2006,40011
2006,Oklahoma,40,"Beckham County, OK",40009,20040.0,20040.0,OK,,,,OK,beckham,16398986.9490375,2006,40009
2006,Oklahoma,40,"Beaver County, OK",40007,5514.0,5514.0,OK,,,,OK,beaver,349982.7,2006,40007
2006,Oklahoma,40,"Adair County, OK",40001,22215.0,22215.0,OK,,,,OK,adair,4138670.690175,2006,40001
2006,Oklahoma,40,"Atoka County, OK",40005,14013.0,14013.0,OK,,,,OK,atoka,3283337.2665,2006,40005
2006,Oklahoma,40,"Greer County, OK",40055,6048.0,6048.0,OK,,,,OK,greer,2520069.672,2006,40055
2006,Oklahoma,40,"Harmon County, OK",40057,2915.0,2915.0,OK,,,,OK,harmon,1130434.185,2006,40057
2006,Oklahoma,40,"Haskell County, OK",40061,12329.0,12329.0,OK,,,,OK,haskell,4283609.015,2006,40061
2006,Oklahoma,40,"Osage County, OK",40113,46576.0,46576.0,OK,,,,OK,osage,4535149.6000375,2006,40113
2006,Oklahoma,40,"Ottawa County, OK",40115,32971.0,32971.0,OK,,,,OK,ottawa,6981112.588500001,2006,40115
2006,Oklahoma,40,"Pawnee County, OK",40117,16625.0,16625.0,OK,,,,OK,pawnee,5494051.349675,2006,40117
2006,Oklahoma,40,"Payne County, OK",40119,74964.0,74964.0,OK,,,,OK,payne,27720680.2083625,2006,40119
2006,Oklahoma,40,"Pittsburg County, OK",40121,44831.0,44831.0,OK,,,,OK,pittsburg,15595176.09,2006,40121
2006,Oklahoma,40,"Pontotoc County, OK",40123,35525.0,35525.0,OK,,,,OK,pontotoc,11999933.758175,2006,40123
2006,Oklahoma,40,"Pottawatomie County, OK",40125,67696.0,67696.0,OK,"Pottawatomie County, OK",OK,15.0,OK,pottawatomie,31233701.9365,2006,40125
2006,Oklahoma,40,"Pushmataha County, OK",40127,11389.0,11389.0,OK,,,,OK,pushmataha,2514249.9954375,2006,40127
2006,Oklahoma,40,"Roger Mills County, OK",40129,3387.0,3387.0,OK,,,,OK,rogermills,699397.5,2006,40129
2006,Oklahoma,40,"Okmulgee County, OK",40111,39426.0,39426.0,OK,,,,OK,okmulgee,11332356.7645,2006,40111
2006,Oklahoma,40,"Rogers County, OK",40131,82234.0,82234.0,OK,,,,OK,rogers,28742459.49795,2006,40131
2006,Oklahoma,40,"Sequoyah County, OK",40135,41248.0,41248.0,OK,,,,OK,sequoyah,12415956.021,2006,40135
2006,Oklahoma,40,"Stephens County, OK",40137,43670.0,43670.0,OK,,,,OK,stephens,22354044.7475,2006,40137
2006,Oklahoma,40,"Texas County, OK",40139,19361.0,19361.0,OK,,,,OK,texas,4730198.4975,2006,40139
