state,name,MME,transaction_year,fips
LA,grant,4620798.3,2016,22043
LA,sainthelena,1905135.765,2016,22091
LA,vernon,13948111.44,2017,22115
LA,washington,30260855.5656,2017,22117
LA,lafayette,85888594.0728,2017,22055
LA,livingston,76065146.9406,2017,22063
LA,concordia,5128267.68,2017,22029
LA,saintlandry,48430866.498900004,2017,22097
LA,lasalle,6005059.1925,2017,22059
LA,jeffersondavis,10034628.09,2017,22053
LA,eastfeliciana,2707400.325,2017,22037
LA,saintmary,19149291.465,2017,22101
LA,caddo,95043276.7887,2017,22017
LA,sainttammany,113407114.8444,2017,22103
LA,ascension,51939412.965900004,2017,22005
LA,pointecoupee,5999228.31,2017,22077
LA,rapides,75668339.91405,2017,22079
LA,calcasieu,54843486.0687,2017,22019
LA,orleans,70632570.0288,2017,22071
LA,saintbernard,31352488.1139,2017,22087
LA,eastbatonrouge,153491727.9801,2017,22033
LA,jefferson,221807276.2272,2017,22051
LA,saintmartin,14358849.0675,2017,22099
LA,redriver,2395437.1125,2017,22081
LA,evangeline,23450775.7575,2017,22039
LA,lafourche,35019655.1784,2017,22057
LA,terrebonne,41865151.5492,2017,22109
LA,westbatonrouge,9493477.181400001,2017,22121
LA,jackson,3460426.695,2017,22049
LA,ouachita,43574689.30725,2017,22073
LA,lincoln,8330984.1225000005,2017,22061
LA,iberia,16685849.91,2017,22045
LA,plaquemines,6666475.815,2017,22075
LA,sabine,5293555.7214,2017,22085
LA,natchitoches,8601165.05625,2017,22069
LA,tangipahoa,76520951.5485,2017,22105
LA,richland,8015961.64125,2017,22083
LA,tensas,844072.0875,2017,22107
LA,beauregard,7983942.7428,2017,22011
LA,bossier,38254661.9064,2017,22015
LA,vermilion,13123418.8389,2017,22113
LA,westcarroll,2158525.4325,2017,22123
LA,avoyelles,18277976.5425,2017,22009
LA,acadia,17621896.1715,2017,22001
LA,franklin,4175280.4275,2017,22041
LA,desoto,5765089.1775,2017,22031
LA,stjohnthebaptist,16845510.6546,2017,22095
LA,westfeliciana,2123833.38,2017,22125
LA,grant,3852459.4164,2017,22043
LA,catahoula,3142903.6875,2017,22025
LA,webster,12314922.6414,2017,22119
LA,eastcarroll,1293575.445,2017,22035
LA,caldwell,2999029.3989,2017,22021
LA,saintjames,5814176.8689,2017,22093
LA,sainthelena,1790431.095,2017,22091
LA,morehouse,6816514.665,2017,22067
LA,iberville,14286970.2789,2017,22047
LA,union,5338793.013900001,2017,22111
LA,bienville,1990682.0796,2017,22013
LA,allen,9005792.175,2017,22003
LA,claiborne,5967218.1225000005,2017,22027
LA,winn,5393152.65,2017,22127
LA,assumption,2043302.775,2017,22007
LA,madison,1609363.2975,2017,22065
LA,saintcharles,16921971.8976,2017,22089
LA,redriver,2314771.41,2018,22081
OK,muskogee,43796824.1916,2016,40101
OK,oklahoma,470841145.63965,2016,40109
OK,dewey,2730475.2105,2016,40043
OK,tulsa,398063171.94915,2016,40143
OK,pittsburg,30756722.4243,2016,40121
OK,kiowa,5274479.3100000005,2016,40075
OK,mccurtain,12584479.9449,2016,40089
OK,seminole,11155946.0175,2016,40133
OK,kay,24465385.391400002,2016,40071
OK,mcclain,26726963.1906,2016,40087
OK,atoka,7134151.815,2016,40005
OK,leflore,33234704.2725,2016,40079
OK,creek,42228306.6903,2016,40037
OK,comanche,52098425.6403,2016,40031
OK,washington,24686788.9659,2016,40147
OK,canadian,61231572.3414,2016,40017
OK,rogers,50357952.192,2016,40131
OK,delaware,13954732.6875,2016,40041
OK,hughes,3123084.7842,2016,40063
OK,cleveland,100742182.311,2016,40027
OK,haskell,7253962.4088,2016,40061
OK,mayes,30806700.14625,2016,40097
OK,wagoner,26610680.2278,2016,40145
OK,nowata,2378380.935,2016,40105
OK,okmulgee,17837573.8704,2016,40111
OK,jackson,11228567.2875,2016,40065
OK,noble,4149848.1975000002,2016,40103
OK,pushmataha,3852735.2775,2016,40127
OK,woodward,6705893.0814,2016,40153
OK,sequoyah,34635979.6275,2016,40135
OK,beckham,27391656.3978,2016,40009
OK,woods,3049335.2625,2016,40151
OK,rogermills,753691.2114,2016,40129
OK,garfield,20348922.6,2016,40047
OK,caddo,11454762.1725,2016,40015
OK,cherokee,42713787.0714,2016,40021
OK,pottawatomie,44488714.597500004,2016,40125
OK,jefferson,3373856.1,2016,40067
OK,bryan,30952786.6164,2016,40013
OK,pontotoc,22778315.3175,2016,40123
OK,carter,33332479.837500002,2016,40019
OK,kingfisher,10950600.8625,2016,40073
OK,pawnee,8968685.3325,2016,40117
OK,garvin,14767835.1039,2016,40049
OK,custer,13682527.8681,2016,40039
OK,payne,45745100.2617,2016,40119
OK,texas,2319861.6459,2016,40139
OK,grady,22484309.5839,2016,40051
OK,choctaw,11237917.875,2016,40023
OK,ottawa,9739520.7126,2016,40115
OK,murray,8790161.01,2016,40099
OK,latimer,5061247.2075000005,2016,40077
OK,marshall,7181557.2075000005,2016,40095
OK,johnston,7622259.2034,2016,40069
OK,logan,12458988.18,2016,40083
OK,craig,6071694.3225,2016,40035
OK,washita,1571728.65,2016,40149
OK,lincoln,20020329.5253,2016,40081
OK,okfuskee,4156764.2475,2016,40107
OK,osage,3593305.2375,2016,40113
OK,greer,4105677.1464,2016,40055
OK,harmon,1162345.2,2016,40057
OK,mcintosh,17183220.5406,2016,40091
OK,stephens,34216297.785000004,2016,40137
OK,tillman,3601244.325,2016,40141
OK,adair,9699238.8075,2016,40001
OK,cimarron,190720.3875,2016,40025
OK,major,1266673.1775,2016,40093
OK,love,2969836.395,2016,40085
OK,blaine,2865025.3125,2016,40011
OK,harper,696973.89,2016,40059
OK,ellis,811532.1225,2016,40045
OK,alfalfa,1065565.6875,2016,40003
OK,beaver,640854.42,2016,40007
OK,cotton,2004375.6075000002,2016,40033
OK,grant,173929.9875,2016,40053
OK,coal,1108472.0625,2016,40029
OK,seminole,10445587.5375,2017,40133
OK,washita,1235853.585,2017,40149
OK,lincoln,15506321.1174,2017,40081
OK,beckham,14767287.303,2017,40009
OK,oklahoma,436053851.51505,2017,40109
OK,cleveland,98397791.72355,2017,40027
OK,tulsa,365461851.5217,2017,40143
OK,sequoyah,39429231.24,2017,40135
OK,leflore,31310387.490000002,2017,40079
OK,creek,37931556.9375,2017,40037
OK,okfuskee,3907802.055,2017,40107
OK,payne,42471897.89655,2017,40119
OK,mcclain,23634110.8578,2017,40087
OK,pontotoc,20225903.7564,2017,40123
OK,mccurtain,9794236.104,2017,40089
OK,osage,2954860.86,2017,40113
OK,kay,24248196.7875,2017,40071
OK,choctaw,11418885.435,2017,40023
OK,okmulgee,17202577.5687,2017,40111
OK,rogers,47841312.55995,2017,40131
OK,washington,24719920.34685,2017,40147
OK,wagoner,26323677.9864,2017,40145
OK,pottawatomie,42953131.15875,2017,40125
OK,pittsburg,28859061.531,2017,40121
OK,caddo,11533702.2975,2017,40015
OK,canadian,58314267.28875,2017,40017
OK,garfield,19957417.9125,2017,40047
OK,tillman,3584309.3025,2017,40141
OK,love,3066688.665,2017,40085
OK,craig,6044062.6425,2017,40035
OK,muskogee,41538332.8578,2017,40101
OK,dewey,2133596.53275,2017,40043
OK,major,1646131.0875000001,2017,40093
OK,grady,22520291.2275,2017,40051
OK,mcintosh,16396524.3759,2017,40091
OK,comanche,50199500.5875,2017,40031
OK,kiowa,4066166.3475,2017,40075
OK,woods,2764913.1,2017,40151
OK,atoka,6955348.5714,2017,40005
OK,logan,10946765.9025,2017,40083
OK,garvin,14006247.1614,2017,40049
OK,cherokee,42478120.998,2017,40021
OK,murray,7928389.492500001,2017,40099
OK,stephens,32974034.6025,2017,40137
OK,adair,10238083.8675,2017,40001
OK,carter,32458172.9325,2017,40019
OK,bryan,26435261.9292,2017,40013
OK,marshall,6530807.0475,2017,40095
OK,ottawa,9149524.1604,2017,40115
OK,texas,1751650.9242,2017,40139
OK,latimer,4933843.00875,2017,40077
OK,johnston,7432494.1302000005,2017,40069
OK,kingfisher,11103332.655,2017,40073
OK,pawnee,7997693.4825,2017,40117
OK,custer,11707315.0287,2017,40039
OK,woodward,6137627.8314000005,2017,40153
OK,mayes,28434663.22125,2017,40097
OK,delaware,12281974.575,2017,40041
OK,coal,802365.1875,2017,40029
OK,hughes,2820618.5223,2017,40063
OK,haskell,6893469.717,2017,40061
OK,beaver,682991.1900000001,2017,40007
OK,pushmataha,3721560.8850000002,2017,40127
OK,noble,3571244.5275,2017,40103
OK,harper,624558.975,2017,40059
OK,jackson,10494893.535,2017,40065
OK,jefferson,2949721.335,2017,40067
OK,greer,2659102.0167,2017,40055
OK,nowata,2126923.99125,2017,40105
OK,harmon,1009487.715,2017,40057
OK,alfalfa,895925.1117,2017,40003
OK,blaine,2573187.2601,2017,40011
OK,cotton,1795070.9475,2017,40033
OK,ellis,583652.9625,2017,40045
OK,rogermills,691608.2889,2017,40129
OK,grant,196304.25,2017,40053
OK,cimarron,118121.625,2017,40025
OK,oklahoma,355608841.2315,2018,40109
OK,canadian,48279699.15,2018,40017
OK,comanche,43146092.385,2018,40031
OK,creek,31926892.5156,2018,40037
OK,cleveland,81157269.4068,2018,40027
OK,tulsa,294598870.305,2018,40143
OK,pontotoc,18116762.925,2018,40123
OK,garfield,17228906.7564,2018,40047
OK,osage,2553935.2275,2018,40113
OK,mccurtain,8313958.568700001,2018,40089
OK,mcclain,18220942.0725,2018,40087
OK,mcintosh,14834326.992,2018,40091
OK,seminole,8685454.845,2018,40133
OK,leflore,25552397.6475,2018,40079
OK,lincoln,13369196.6496,2018,40081
OK,dewey,1429662.6078,2018,40043
OK,okfuskee,3319646.4,2018,40107
OK,mayes,22550740.0425,2018,40097
OK,carter,28637846.8275,2018,40019
OK,okmulgee,14470967.4075,2018,40111
OK,rogers,41140059.405,2018,40131
OK,pottawatomie,35747920.7475,2018,40125
OK,payne,33478858.3575,2018,40119
OK,sequoyah,29337503.94,2018,40135
OK,cherokee,37766272.744500004,2018,40021
OK,stephens,28833009.09,2018,40137
OK,garvin,12527612.7375,2018,40049
OK,blaine,2525283.7338,2018,40011
OK,grady,17691589.365,2018,40051
OK,wagoner,21913431.0264,2018,40145
OK,kiowa,2659718.9625,2018,40075
OK,pittsburg,22499569.9065,2018,40121
OK,choctaw,9086091.6075,2018,40023
OK,washita,1107316.5,2018,40149
OK,woodward,5360234.2278,2018,40153
OK,beckham,9640346.3868,2018,40009
OK,coal,669113.8125,2018,40029
OK,murray,6402272.385,2018,40099
OK,greer,1870485.5214,2018,40055
OK,kingfisher,9459074.745000001,2018,40073
OK,pawnee,6826839.8775,2018,40117
OK,custer,10068401.3406,2018,40039
OK,johnston,6670386.1275,2018,40069
OK,pushmataha,3182915.1,2018,40127
OK,washington,22335096.7881,2018,40147
OK,logan,9040646.73,2018,40083
OK,kay,20657962.81725,2018,40071
OK,hughes,2688408.1209,2018,40063
OK,delaware,10322130.1575,2018,40041
OK,haskell,5374557.285,2018,40061
OK,latimer,4378225.11,2018,40077
OK,atoka,5767060.59,2018,40005
OK,major,1100930.5125,2018,40093
OK,woods,2618756.925,2018,40151
OK,cimarron,119982.15000000001,2018,40025
OK,harper,562135.9875,2018,40059
OK,grant,185056.48500000002,2018,40053
OK,adair,10487460.0525,2018,40001
OK,craig,4381802.265,2018,40035
OK,ottawa,7751647.9365,2018,40115
OK,marshall,4992039.93,2018,40095
OK,texas,1552504.6656,2018,40139
OK,tillman,3666675.8376,2018,40141
OK,muskogee,36045662.805,2018,40101
OK,bryan,20324208.2778,2018,40013
OK,noble,2972701.95,2018,40103
OK,cotton,1350454.7025000001,2018,40033
OK,alfalfa,777773.8425,2018,40003
OK,rogermills,547462.1289,2018,40129
OK,caddo,10180661.4675,2018,40015
OK,jackson,8144192.0625,2018,40065
OK,ellis,433660.1625,2018,40045
OK,beaver,411978.465,2018,40007
OK,love,3024935.88,2018,40085
OK,jefferson,2063290.47,2018,40067
OK,harmon,716525.475,2018,40057
OK,nowata,1648964.8725,2018,40105
OK,stephens,22311304.177500002,2019,40137
OK,cleveland,66008639.8275,2019,40027
OK,oklahoma,280848827.1909,2019,40109
OK,leflore,22791937.185,2019,40079
OK,tulsa,227748001.5372,2019,40143
OK,lincoln,10869858.2439,2019,40081
OK,garvin,10181419.845,2019,40049
OK,okfuskee,2680093.5975,2019,40107
OK,creek,24943201.7856,2019,40037
OK,seminole,6940009.605,2019,40133
OK,muskogee,29312849.9475,2019,40101
OK,rogers,33585603.3375,2019,40131
OK,pittsburg,17425332.2478,2019,40121
OK,caddo,7231173.69,2019,40015
OK,craig,3089934.5175,2019,40035
OK,tillman,3187291.9575,2019,40141
OK,pottawatomie,29413956.345,2019,40125
OK,kay,15688574.547,2019,40071
OK,kingfisher,8701060.9725,2019,40073
OK,marshall,3627496.6875,2019,40095
OK,mayes,16283099.040000001,2019,40097
OK,custer,8359617.7578,2019,40039
OK,mccurtain,6574561.6962,2019,40089
OK,beckham,8719313.7084,2019,40009
OK,garfield,14923849.5525,2019,40047
OK,pontotoc,15157691.3175,2019,40123
OK,payne,25053396.975,2019,40119
OK,texas,1501719.0156,2019,40139
OK,love,2655506.9625,2019,40085
OK,latimer,3787049.37,2019,40077
OK,canadian,37539773.9625,2019,40017
OK,atoka,4341089.94,2019,40005
OK,washington,18748647.2145,2019,40147
OK,mcintosh,11071743.5175,2019,40091
OK,delaware,8545721.925,2019,40041
OK,adair,9292291.2975,2019,40001
OK,bryan,16447240.432500001,2019,40013
OK,carter,21566984.325,2019,40019
OK,mcclain,15221895.03,2019,40087
OK,ottawa,5963891.6745,2019,40115
OK,sequoyah,17288764.515,2019,40135
OK,logan,7601730.0075,2019,40083
OK,pawnee,6000399.42,2019,40117
OK,woodward,4617910.4889,2019,40153
OK,grady,12325029.1125,2019,40051
OK,wagoner,17905934.235,2019,40145
OK,choctaw,6574636.6575,2019,40023
OK,comanche,37309693.215,2019,40031
OK,woods,2099615.5575,2019,40151
OK,harmon,599049.3,2019,40057
OK,noble,2001424.125,2019,40103
OK,dewey,962955.564,2019,40043
OK,beaver,364140.9,2019,40007
OK,pushmataha,2696291.7375,2019,40127
OK,rogermills,502833.375,2019,40129
OK,coal,518537.16000000003,2019,40029
OK,okmulgee,10539338.227500001,2019,40111
OK,major,997278.4125,2019,40093
OK,cherokee,29760741.8703,2019,40021
OK,blaine,2008678.6812,2019,40011
OK,greer,1118071.3275,2019,40055
OK,murray,5488096.7475000005,2019,40099
OK,jefferson,1823027.4075,2019,40067
OK,johnston,4961287.5525,2019,40069
OK,osage,2106670.3725,2019,40113
OK,cimarron,136340.1,2019,40025
OK,jackson,6798472.8975,2019,40065
OK,hughes,2160608.0925000003,2019,40063
OK,haskell,4019929.3425000003,2019,40061
OK,kiowa,2339978.145,2019,40075
OK,harper,534083.1075,2019,40059
OK,ellis,535227.8625,2019,40045
OK,cotton,1206610.0575,2019,40033
OK,alfalfa,659700.9375,2019,40003
OK,grant,145761.945,2019,40053
OK,nowata,1430251.0050000001,2019,40105
OK,washita,898709.865,2019,40149
OK,oklahoma,499038109.3659,2015,40109
OK,carter,33047577.384,2015,40019
OK,tulsa,433098966.30705,2015,40143
OK,bryan,28496599.020600002,2015,40013
OK,pontotoc,23221215.517500002,2015,40123
OK,adair,11706734.4525,2015,40001
OK,ottawa,11169930.8757,2015,40115
OK,texas,3889446.3006,2015,40139
OK,mcintosh,18925436.1759,2015,40091
OK,delaware,14571329.4675,2015,40041
OK,cleveland,107557903.6374,2015,40027
OK,payne,45959007.4692,2015,40119
OK,lincoln,19712065.5123,2015,40081
OK,leflore,37990613.505,2015,40079
OK,pottawatomie,44113069.359,2015,40125
OK,harmon,963742.8375,2015,40057
OK,logan,12387447.06,2015,40083
OK,mcclain,30349199.4489,2015,40087
OK,rogers,53164638.754650004,2015,40131
OK,mayes,31240814.2575,2015,40097
OK,washington,25368843.2115,2015,40147
OK,pushmataha,4370619.0675,2015,40127
OK,caddo,11198293.7514,2015,40015
OK,seminole,12816997.9917,2015,40133
OK,garfield,20165644.8753,2015,40047
OK,creek,47914852.1403,2015,40037
OK,comanche,51588068.1045,2015,40031
OK,atoka,7006744.08,2015,40005
OK,greer,3587286.0225,2015,40055
OK,beckham,25590931.0032,2015,40009
OK,osage,4161507.33,2015,40113
OK,major,1140472.1475,2015,40093
OK,okmulgee,18781383.4368,2015,40111
OK,canadian,65312829.105,2015,40017
OK,ellis,1032263.6175,2015,40045
OK,noble,4374630.2925,2015,40103
OK,jackson,11769023.43,2015,40065
OK,cotton,2118197.0625,2015,40033
OK,pittsburg,31563189.324,2015,40121
OK,grady,21167820.6645,2015,40051
OK,kingfisher,9567238.995000001,2015,40073
OK,pawnee,8982101.22,2015,40117
OK,woodward,7069564.7442,2015,40153
OK,sequoyah,48069744.4425,2015,40135
OK,custer,14243049.9378,2015,40039
OK,stephens,35738655.9114,2015,40137
OK,cherokee,43655188.4103,2015,40021
OK,blaine,2997529.245,2015,40011
OK,garvin,14763069.2403,2015,40049
OK,wagoner,31774289.0442,2015,40145
OK,kiowa,5582578.9350000005,2015,40075
OK,choctaw,11269299.0,2015,40023
OK,murray,9145086.015,2015,40099
OK,nowata,2349962.4375,2015,40105
OK,kay,24586680.6492,2015,40071
OK,muskogee,49914792.0495,2015,40101
OK,craig,5994675.8025,2015,40035
OK,woods,3096267.225,2015,40151
OK,dewey,2085471.4452,2015,40043
OK,haskell,8812849.0074,2015,40061
OK,mccurtain,13844863.1784,2015,40089
OK,harper,880459.425,2015,40059
OK,cimarron,267435.15,2015,40025
OK,tillman,3541132.6425,2015,40141
OK,grant,220099.6875,2015,40053
OK,marshall,6720595.6275,2015,40095
OK,jefferson,3795572.1,2015,40067
OK,beaver,760051.92,2015,40007
OK,okfuskee,4920223.5,2015,40107
OK,hughes,3244223.9931,2015,40063
OK,latimer,5791056.3375,2015,40077
OK,johnston,7166440.527000001,2015,40069
OK,alfalfa,965440.65,2015,40003
OK,love,2794234.8825,2015,40085
OK,rogermills,485658.9,2015,40129
OK,washita,1557409.6725,2015,40149
OK,coal,1128620.58,2015,40029
OK,oklahoma,417175078.82490003,2009,40109
OK,oklahoma,462026792.0216625,2010,40109
OK,oklahoma,514066549.334175,2011,40109
OK,oklahoma,520099334.8750125,2012,40109
OK,oklahoma,537094982.5516125,2013,40109
OK,oklahoma,524041300.193325,2014,40109
OK,bryan,22328761.995,2010,40013
OK,bryan,25531458.3788625,2011,40013
OK,bryan,25755912.742725,2012,40013
OK,bryan,27128708.8613625,2013,40013
OK,bryan,27913270.7175,2014,40013
OK,kingfisher,9873384.3225,2010,40073
OK,kingfisher,9673309.3838625,2011,40073
OK,kingfisher,9211803.064537501,2012,40073
OK,kingfisher,9194820.7999875,2013,40073
OK,kingfisher,9729524.3222625,2014,40073
OK,leflore,35793086.865225,2012,40079
OK,leflore,36588462.375,2013,40079
OK,leflore,35206295.6213625,2014,40079
OK,tulsa,471847008.8404125,2012,40143
OK,grant,45248.4,2012,40053
OK,grant,195935.2875,2013,40053
OK,grant,223383.75,2014,40053
OK,choctaw,9038734.6538625,2013,40023
OK,choctaw,9408413.1,2014,40023
OK,okmulgee,18238178.576587502,2012,40111
OK,okmulgee,18142621.321125,2013,40111
OK,okmulgee,19887463.6924875,2014,40111
OK,mayes,22568143.3565,2007,40097
OK,mayes,23999316.6188625,2008,40097
OK,mayes,26861358.4388625,2009,40097
OK,mayes,30217434.2895375,2010,40097
OK,mayes,29220833.5538625,2011,40097
OK,mayes,28618333.155,2012,40097
OK,mayes,28518634.6013625,2013,40097
OK,mayes,31755249.3375,2014,40097
OK,garvin,14011260.6952125,2011,40049
OK,garvin,15313778.4759,2012,40049
OK,garvin,15734739.26385,2013,40049
OK,garvin,16096035.7875,2014,40049
OK,comanche,50326295.402025,2011,40031
OK,comanche,49923404.4533625,2012,40031
OK,comanche,48136535.8945125,2013,40031
OK,comanche,51704311.697475,2014,40031
OK,muskogee,29055987.706725,2007,40101
OK,tulsa,424955764.47285,2010,40143
OK,tulsa,437713714.0827375,2011,40143
OK,cleveland,88287691.2252,2009,40027
OK,cleveland,94675463.99295,2010,40027
OK,cleveland,105964244.841075,2011,40027
OK,cleveland,111020487.7810125,2012,40027
OK,wagoner,27187688.11635,2011,40145
OK,wagoner,31583707.7106375,2012,40145
OK,beckham,19802890.4920125,2012,40009
OK,beckham,20618439.1415625,2013,40009
OK,ellis,630309.1125,2008,40045
OK,ellis,717370.7288625,2009,40045
OK,ellis,685854.9,2010,40045
OK,ellis,911422.515,2011,40045
OK,ellis,1135495.0425,2012,40045
OK,ellis,1143931.575,2013,40045
OK,ellis,974184.6,2014,40045
OK,oklahoma,325902540.011875,2007,40109
OK,oklahoma,373375885.3052125,2008,40109
OK,cleveland,113078033.2253625,2013,40027
OK,cleveland,112132827.90105,2014,40027
OK,comanche,48227222.3463375,2009,40031
OK,comanche,48525139.68225,2010,40031
OK,grady,17607228.7540875,2009,40051
OK,canadian,50835610.1015625,2009,40017
OK,canadian,53964086.603175,2010,40017
OK,canadian,58760349.64545,2011,40017
OK,canadian,62012271.383625,2012,40017
OK,canadian,64665584.753175,2013,40017
OK,canadian,68674651.350225,2014,40017
OK,pottawatomie,44538767.7459,2009,40125
OK,pottawatomie,47859171.8109,2010,40125
OK,pottawatomie,50026445.905425,2011,40125
OK,pottawatomie,51068754.02385,2012,40125
OK,pottawatomie,52547423.3409,2013,40125
OK,pottawatomie,49573957.8834,2014,40125
OK,carter,27087944.7729375,2009,40019
OK,carter,27995652.017025,2010,40019
OK,carter,30622507.1409,2011,40019
OK,carter,35036830.8799875,2012,40019
OK,carter,33876130.1302125,2013,40019
OK,carter,33064265.1286125,2014,40019
OK,grady,18135039.82635,2010,40051
OK,grady,19364034.2147625,2011,40051
OK,grady,20875069.5874875,2012,40051
OK,grady,21061510.501125,2013,40051
OK,grady,21450139.3108875,2014,40051
OK,tulsa,392278020.7006875,2009,40143
OK,tulsa,452225155.8699,2013,40143
OK,tulsa,456101891.7144375,2014,40143
OK,payne,49172621.3302125,2013,40119
OK,payne,51028867.193175,2014,40119
OK,stephens,35668652.4340875,2014,40137
OK,pittsburg,25915519.3181625,2013,40121
OK,pittsburg,28652071.689525,2014,40121
OK,rogers,51909677.8915875,2014,40131
OK,garfield,19291716.2438625,2014,40047
OK,muskogee,52235064.731325,2014,40101
OK,mccurtain,18317702.68245,2009,40089
OK,mccurtain,15553789.9519875,2010,40089
OK,mccurtain,16872948.5563125,2011,40089
OK,mccurtain,17879829.2096625,2012,40089
OK,mccurtain,16411528.89195,2013,40089
OK,mccurtain,16342817.684475001,2014,40089
OK,beckham,21816682.7404125,2014,40009
OK,washington,14563653.226950001,2007,40147
OK,washington,16692158.8189,2008,40147
OK,washington,18242187.847725,2009,40147
OK,washington,20850775.6770375,2010,40147
OK,washington,23234392.545675,2011,40147
OK,washington,24402181.5534,2012,40147
OK,washington,25229119.0620375,2013,40147
OK,washington,26079589.545225,2014,40147
OK,tulsa,313688352.370625,2007,40143
OK,tulsa,349963380.6130375,2008,40143
OK,kay,19917055.818225,2007,40071
OK,kay,21004723.239225,2008,40071
OK,kay,20704186.4663625,2009,40071
OK,kay,20497143.555,2010,40071
OK,kay,22961067.780225,2011,40071
OK,kay,24279622.5340875,2012,40071
OK,kay,24813693.540225,2013,40071
OK,kay,25316319.570225,2014,40071
OK,payne,33062887.6262875,2007,40119
OK,payne,32797534.3019,2008,40119
OK,payne,37762763.7947625,2009,40119
OK,payne,42462113.7572625,2010,40119
OK,payne,47331799.381575,2011,40119
OK,payne,49930053.7938375,2012,40119
OK,cherokee,23808756.2175,2009,40021
OK,cherokee,27759099.997725,2010,40021
OK,cherokee,31219915.1325,2011,40021
OK,cherokee,33380399.5402125,2012,40021
OK,cherokee,36678048.8997375,2013,40021
OK,cherokee,40913775.55905,2014,40021
OK,rogers,38202612.019275,2009,40131
OK,rogers,40317705.3974625,2010,40131
OK,rogers,44865085.481325,2011,40131
OK,rogers,45960422.5925625,2012,40131
OK,rogers,46891974.817012504,2013,40131
OK,creek,32891157.705225002,2009,40037
OK,creek,36570138.263175,2010,40037
OK,creek,37944583.406362504,2011,40037
OK,creek,41087466.4545375,2012,40037
OK,creek,46319914.4368125,2013,40037
OK,creek,51715047.7693125,2014,40037
OK,garfield,16117763.8265875,2008,40047
OK,garfield,19584467.9709,2009,40047
OK,garfield,20312610.5222625,2010,40047
OK,garfield,17235277.11795,2011,40047
OK,garfield,17371554.6327,2012,40047
OK,garfield,18206616.772725,2013,40047
OK,custer,12119905.5865875,2009,40039
OK,custer,12668191.3243125,2010,40039
OK,custer,13967540.9963625,2011,40039
OK,custer,14331184.1738625,2012,40039
OK,custer,14091805.7963625,2013,40039
OK,custer,13863726.3115875,2014,40039
OK,muskogee,41575875.9281625,2010,40101
OK,muskogee,46910369.312475,2011,40101
OK,muskogee,50994332.50245,2012,40101
OK,muskogee,52618980.3299625,2013,40101
OK,pontotoc,19317629.460225,2012,40123
OK,pontotoc,20314914.4125,2014,40123
OK,love,3172312.0875,2011,40085
OK,love,4454082.2215875,2012,40085
OK,love,4410446.7870375,2013,40085
OK,love,3408611.7225,2014,40085
OK,woodward,5391606.62895,2008,40153
OK,woodward,5231222.0440875,2009,40153
OK,woodward,6063047.3908875,2010,40153
OK,woodward,7416973.674525,2011,40153
OK,woodward,7731582.331575,2012,40153
OK,woodward,7045435.9218,2013,40153
OK,woodward,7530208.6333875,2014,40153
OK,mcclain,24626774.54295,2011,40087
OK,mcclain,24860220.4106625,2012,40087
OK,mcclain,26829315.1845375,2013,40087
OK,mcclain,28530986.9363625,2014,40087
OK,delaware,7231996.960587501,2007,40041
OK,delaware,8431247.2380375,2008,40041
OK,delaware,9279508.0774875,2009,40041
OK,delaware,10252121.970225,2010,40041
OK,delaware,11785785.2963625,2011,40041
OK,delaware,12410832.2813625,2012,40041
OK,delaware,13132828.688625,2013,40041
OK,delaware,14453776.5049875,2014,40041
OK,garvin,12458154.7025,2008,40049
OK,garvin,11955331.2675,2009,40049
OK,logan,8618387.5875,2009,40083
OK,logan,10484915.1375,2010,40083
OK,logan,10838398.6538625,2011,40083
OK,logan,11579425.8675,2013,40083
OK,logan,11505220.3088625,2014,40083
OK,texas,6693085.3125,2009,40139
OK,texas,7361268.3525,2010,40139
OK,texas,8009900.4865875,2011,40139
OK,texas,8023364.537925,2012,40139
OK,canadian,42080074.1867625,2007,40017
OK,canadian,44297498.4883,2008,40017
OK,haskell,5754684.165,2009,40061
OK,haskell,7241663.070225,2011,40061
OK,haskell,7411891.76475,2012,40061
OK,haskell,8702668.99635,2014,40061
OK,wagoner,23608705.7325,2010,40145
OK,wagoner,31319028.144525,2013,40145
OK,wagoner,40851557.81295,2014,40145
OK,lincoln,9161110.757025,2009,40081
OK,lincoln,10083317.9297625,2010,40081
OK,lincoln,12228037.5159,2011,40081
OK,lincoln,14494272.632475,2012,40081
OK,lincoln,14949400.66635,2013,40081
OK,lincoln,16444714.0495125,2014,40081
OK,mcintosh,10059806.3875,2008,40091
OK,mcintosh,11248494.4838625,2009,40091
OK,mcintosh,13113993.3609,2011,40091
OK,mcintosh,14346819.7924875,2012,40091
OK,mcintosh,18132906.51795,2014,40091
OK,marshall,5357353.4888625,2009,40095
OK,marshall,6496821.7838625,2011,40095
OK,marshall,6446182.29,2012,40095
OK,marshall,6780997.6913625,2013,40095
OK,marshall,7073970.4125,2014,40095
OK,murray,8155633.875,2010,40099
OK,murray,9447806.43,2011,40099
OK,murray,9042762.90795,2012,40099
OK,tulsa,261953907.3196375,2006,40143
OK,leflore,25375789.2356625,2009,40079
OK,leflore,28133754.3643125,2010,40079
OK,grady,11771324.1865875,2006,40051
OK,custer,9646228.4398625,2006,40039
OK,custer,11602067.0505875,2007,40039
OK,custer,11055853.462225,2008,40039
OK,dewey,492255.29726250004,2006,40043
