Year,State Code,County,County Code,Population,Deaths,Dosage
1994,MO,"Grundy County, MO",29079,10547.0,,0.0
1994,MO,"Miller County, MO",29131,22083.0,,0.0
1994,MO,"Mississippi County, MO",29133,14094.0,,0.0
1994,MO,"Moniteau County, MO",29135,13249.0,,0.0
1994,MO,"Monroe County, MO",29137,8887.0,,0.0
1994,MO,"Montgomery County, MO",29139,11499.0,,0.0
1994,MO,"Morgan County, MO",29141,16750.0,,0.0
1994,MO,"New Madrid County, MO",29143,20664.0,,0.0
1994,MO,"Newton County, MO",29145,47856.0,,0.0
1994,MO,"Nodaway County, MO",29147,21703.0,,0.0
1994,MO,"Mercer County, MO",29129,3873.0,,0.0
1994,MO,"Oregon County, MO",29149,9886.0,,0.0
1994,MO,"Ozark County, MO",29153,9016.0,,0.0
1994,MO,"Pemiscot County, MO",29155,21133.0,,0.0
1994,MO,"Perry County, MO",29157,17529.0,,0.0
1994,MO,"Pettis County, MO",29159,37494.0,,0.0
1994,MO,"Phelps County, MO",29161,37032.0,,0.0
1994,MO,"Pike County, MO",29163,16776.0,,0.0
1994,MO,"Platte County, MO",29165,65209.0,,0.0
1994,MO,"Polk County, MO",29167,24230.0,,0.0
1994,MO,"Pulaski County, MO",29169,39657.0,,0.0
1994,MO,"Osage County, MO",29151,12393.0,,0.0
1994,MO,"Marion County, MO",29127,28107.0,,0.0
1994,MO,"Maries County, MO",29125,8349.0,,0.0
1994,MO,"Madison County, MO",29123,11293.0,,0.0
1994,MO,"Harrison County, MO",29081,8471.0,,0.0
1994,MO,"Henry County, MO",29083,20875.0,,0.0
1994,MO,"Hickory County, MO",29085,8137.0,,0.0
1994,MO,"Holt County, MO",29087,5627.0,,0.0
1994,MO,"Howard County, MO",29089,9857.0,,0.0
1994,MO,"Howell County, MO",29091,34239.0,,0.0
1994,MO,"Iron County, MO",29093,10886.0,,0.0
1994,MO,"Jackson County, MO",29095,643259.0,,0.0
1994,MO,"Jasper County, MO",29097,96356.0,,0.0
1994,MO,"Jefferson County, MO",29099,182344.0,,0.0
1994,MO,"Johnson County, MO",29101,45839.0,,0.0
1994,MO,"Knox County, MO",29103,4377.0,,0.0
1994,MO,"Laclede County, MO",29105,28964.0,,0.0
1994,MO,"Lafayette County, MO",29107,31973.0,,0.0
1994,MO,"Lawrence County, MO",29109,31967.0,,0.0
1994,MO,"Lewis County, MO",29111,10133.0,,0.0
1994,MO,"Lincoln County, MO",29113,31842.0,,0.0
1994,MO,"Linn County, MO",29115,13911.0,,0.0
1994,MO,"Livingston County, MO",29117,14778.0,,0.0
1994,MO,"McDonald County, MO",29119,18692.0,,0.0
1994,MO,"Macon County, MO",29121,15225.0,,0.0
1994,MO,"Greene County, MO",29077,227337.0,,0.0
1994,MN,"Yellow Medicine County, MN",27173,11602.0,,0.0
1994,MN,"Wright County, MN",27171,76277.0,,0.0
1994,MN,"Winona County, MN",27169,49121.0,,0.0
1994,MN,"Wilkin County, MN",27167,7342.0,,0.0
1994,MN,"Watonwan County, MN",27165,11769.0,,0.0
1994,MN,"Ramsey County, MN",27123,493614.0,,0.0
1994,MN,"Red Lake County, MN",27125,4525.0,,0.0
1994,MN,"Redwood County, MN",27127,17342.0,,0.0
1994,MN,"Renville County, MN",27129,17396.0,,0.0
1994,MN,"Rice County, MN",27131,52065.0,,0.0
1994,MN,"Rock County, MN",27133,9958.0,,0.0
1994,MN,"Roseau County, MN",27135,15680.0,,0.0
1994,MN,"St. Louis County, MN",27137,200650.0,,0.0
1994,MN,"Scott County, MN",27139,68352.0,,0.0
1994,MN,"Sherburne County, MN",27141,49819.0,,0.0
1994,MN,"Sibley County, MN",27143,14746.0,,0.0
1994,MN,"Stearns County, MN",27145,125381.0,,0.0
1994,MN,"Steele County, MN",27147,31818.0,,0.0
1994,MN,"Stevens County, MN",27149,10470.0,,0.0
1994,MN,"Swift County, MN",27151,11125.0,,0.0
1994,MN,"Todd County, MN",27153,23758.0,,0.0
1994,MN,"Traverse County, MN",27155,4309.0,,0.0
1994,MN,"Wabasha County, MN",27157,20561.0,,0.0
1994,MN,"Wadena County, MN",27159,13273.0,,0.0
1994,MN,"Waseca County, MN",27161,17951.0,,0.0
1994,MN,"Washington County, MN",27163,173796.0,,0.0
1994,MN,"Polk County, MN",27119,32793.0,,0.0
1994,MN,"Pine County, MN",27115,23069.0,,0.0
1995,MO,"Ray County, MO",29177,22104.0,,0.0
1995,MO,"Wright County, MO",29229,17635.0,,0.0
1995,MO,"St. Louis city, MO",29510,368822.0,,0.0
1995,MO,"Worth County, MO",29227,2414.0,,0.0
1995,MO,"Webster County, MO",29225,27197.0,,0.0
1995,MO,"Wayne County, MO",29223,12720.0,,0.0
1995,MO,"Washington County, MO",29221,21786.0,,0.0
1995,MO,"Reynolds County, MO",29179,6665.0,,0.0
1995,MO,"Ripley County, MO",29181,13160.0,,0.0
1995,MO,"St. Charles County, MO",29183,246741.0,,0.0
1995,MO,"St. Clair County, MO",29185,8997.0,,0.0
1995,MO,"Ste. Genevieve County, MO",29186,16713.0,,0.0
1995,MO,"St. Francois County, MO",29187,52828.0,,0.0
1995,MO,"St. Louis County, MO",29189,1015210.0,,0.0
1995,MO,"Saline County, MO",29195,23502.0,,0.0
1995,MO,"Schuyler County, MO",29197,4272.0,,0.0
1995,MO,"Scotland County, MO",29199,4846.0,,0.0
1995,MO,"Scott County, MO",29201,40175.0,,0.0
1995,MO,"Shannon County, MO",29203,8072.0,,0.0
1995,MO,"Shelby County, MO",29205,6979.0,,0.0
1995,MO,"Stoddard County, MO",29207,29517.0,,0.0
1995,MO,"Stone County, MO",29209,25575.0,,0.0
1995,MO,"Sullivan County, MO",29211,6666.0,,0.0
1995,MO,"Taney County, MO",29213,33892.0,,0.0
1995,MO,"Texas County, MO",29215,22511.0,,0.0
1995,MO,"Vernon County, MO",29217,19824.0,,0.0
1995,MO,"Warren County, MO",29219,21849.0,,0.0
1995,TX,"Travis County, TX",48453,696278.0,,0.0
1995,TX,"Zavala County, TX",48507,12035.0,,0.0
1995,TX,"Zapata County, TX",48505,11116.0,,0.0
1995,TX,"Uvalde County, TX",48463,24721.0,,0.0
1995,TX,"Val Verde County, TX",48465,41956.0,,0.0
1995,TX,"Van Zandt County, TX",48467,42550.0,,0.0
1995,TX,"Victoria County, TX",48469,80646.0,,0.0
1995,TX,"Walker County, TX",48471,57383.0,,0.0
1995,TX,"Waller County, TX",48473,27591.0,,0.0
1995,TX,"Ward County, TX",48475,11863.0,,0.0
1995,TX,"Washington County, TX",48477,28644.0,,0.0
1995,TX,"Webb County, TX",48479,167466.0,,0.0
1995,TX,"Wharton County, TX",48481,40403.0,,0.0
1995,TX,"Wheeler County, TX",48483,5472.0,,0.0
1995,TX,"Wichita County, TX",48485,129302.0,,0.0
1995,TX,"Wilbarger County, TX",48487,14711.0,,0.0
1995,TX,"Willacy County, TX",48489,19379.0,,0.0
1995,TX,"Williamson County, TX",48491,181608.0,,0.0
1995,TX,"Wilson County, TX",48493,27112.0,,0.0
1995,TX,"Winkler County, TX",48495,7696.0,,0.0
1995,TX,"Wise County, TX",48497,39196.0,,0.0
1995,TX,"Wood County, TX",48499,33445.0,,0.0
1995,TX,"Yoakum County, TX",48501,8018.0,,0.0
1995,TX,"Young County, TX",48503,17906.0,,0.0
1995,TX,"Upton County, TX",48461,3871.0,,0.0
1995,MO,"Randolph County, MO",29175,24315.0,,0.0
1995,TX,"Upshur County, TX",48459,33527.0,,0.0
1995,TX,"Trinity County, TX",48455,12702.0,,0.0
1995,TX,"Bandera County, TX",48019,13690.0,,0.0
1995,TX,"Bastrop County, TX",48021,45810.0,,0.0
1995,TX,"Baylor County, TX",48023,4239.0,,0.0
1995,TX,"Bee County, TX",48025,30100.0,,0.0
1995,TX,"Bell County, TX",48027,224091.0,,0.0
1995,TX,"Bexar County, TX",48029,1303692.0,,0.0
1995,TX,"Blanco County, TX",48031,7424.0,,0.0
1995,TX,"Borden County, TX",48033,783.0,,0.0
1995,TX,"Bosque County, TX",48035,16613.0,,0.0
1995,TX,"Bailey County, TX",48017,6705.0,,0.0
1995,TX,"Bowie County, TX",48037,86585.0,,0.0
1995,TX,"Brazos County, TX",48041,139569.0,,0.0
1995,TX,"Brewster County, TX",48043,9068.0,,0.0
1995,TX,"Briscoe County, TX",48045,1885.0,,0.0
1995,TX,"Brooks County, TX",48047,8163.0,,0.0
1995,TX,"Brown County, TX",48049,36575.0,,0.0
1995,TX,"Burleson County, TX",48051,15301.0,,0.0
1995,TX,"Burnet County, TX",48053,27410.0,,0.0
1995,TX,"Caldwell County, TX",48055,28905.0,,0.0
1995,TX,"Calhoun County, TX",48057,20608.0,,0.0
1995,TX,"Brazoria County, TX",48039,215771.0,,0.0
1995,TX,"Austin County, TX",48015,21822.0,,0.0
1995,TX,"Atascosa County, TX",48013,33962.0,,0.0
1995,TX,"Armstrong County, TX",48011,2061.0,,0.0
1995,TX,"Anderson County, TX",48001,53094.0,,0.0
1995,TX,"Andrews County, TX",48003,13723.0,,0.0
1995,TX,"Angelina County, TX",48005,75896.0,,0.0
1995,TX,"Aransas County, TX",48007,20664.0,,0.0
1995,TX,"Archer County, TX",48009,8224.0,,0.0
1995,TX,"Callahan County, TX",48059,12242.0,,0.0
1995,TX,"Tyler County, TX",48457,19653.0,,0.0
1995,TX,"Cameron County, TX",48061,304928.0,,0.0
1995,TX,"Carson County, TX",48065,6551.0,,0.0
1995,TX,"Marion County, TX",48315,10139.0,,0.0
1995,TX,"Martin County, TX",48317,4866.0,,0.0
1995,TX,"Mason County, TX",48319,3600.0,,0.0
1995,TX,"Matagorda County, TX",48321,38235.0,,0.0
1995,TX,"Maverick County, TX",48323,43642.0,,0.0
1995,TX,"Medina County, TX",48325,33838.0,,0.0
1995,TX,"Menard County, TX",48327,2428.0,,0.0
1995,TX,"Midland County, TX",48329,113627.0,,0.0
1995,TX,"Milam County, TX",48331,23450.0,,0.0
1995,TX,"Madison County, TX",48313,12079.0,,0.0
1995,TX,"Mills County, TX",48333,4897.0,,0.0
1995,TX,"Montague County, TX",48337,18008.0,,0.0
1995,TX,"Montgomery County, TX",48339,231816.0,,0.0
1995,TX,"Moore County, TX",48341,19343.0,,0.0
1995,TX,"Morris County, TX",48343,13127.0,,0.0
1995,TX,"Motley County, TX",48345,1369.0,,0.0
1995,TX,"Nacogdoches County, TX",48347,57171.0,,0.0
1995,TX,"Navarro County, TX",48349,42143.0,,0.0
1995,TX,"Newton County, TX",48351,14816.0,,0.0
1995,TX,"Nolan County, TX",48353,16151.0,,0.0
1995,TX,"Mitchell County, TX",48335,9089.0,,0.0
1995,TX,"McMullen County, TX",48311,840.0,,0.0
1995,TX,"McLennan County, TX",48309,202692.0,,0.0
1995,TX,"McCulloch County, TX",48307,8208.0,,0.0
1995,TX,"Kerr County, TX",48265,40307.0,,0.0
1995,TX,"Kimble County, TX",48267,4231.0,,0.0
1995,TX,"King County, TX",48269,335.0,,0.0
1995,TX,"Kinney County, TX",48271,3293.0,,0.0
1995,TX,"Kleberg County, TX",48273,31195.0,,0.0
1995,TX,"Knox County, TX",48275,4630.0,,0.0
1995,TX,"Lamar County, TX",48277,46084.0,,0.0
1995,TX,"Lamb County, TX",48279,14819.0,,0.0
1995,TX,"Lampasas County, TX",48281,16319.0,,0.0
1995,TX,"La Salle County, TX",48283,5907.0,,0.0
1995,TX,"Lavaca County, TX",48285,18850.0,,0.0
1995,TX,"Lee County, TX",48287,14237.0,,0.0
1995,TX,"Leon County, TX",48289,13949.0,,0.0
1995,TX,"Liberty County, TX",48291,62539.0,,0.0
1995,TX,"Limestone County, TX",48293,21422.0,,0.0
1995,TX,"Lipscomb County, TX",48295,3031.0,,0.0
1995,TX,"Live Oak County, TX",48297,11237.0,,0.0
1995,TX,"Llano County, TX",48299,14090.0,,0.0
1995,TX,"Loving County, TX",48301,111.0,,0.0
1995,TX,"Lubbock County, TX",48303,238423.0,,0.0
1995,TX,"Lynn County, TX",48305,6440.0,,0.0
1995,TX,"Nueces County, TX",48355,310435.0,,0.0
1995,TX,"Kent County, TX",48263,904.0,,0.0
1995,TX,"Ochiltree County, TX",48357,8709.0,,0.0
1995,TX,"Orange County, TX",48361,83983.0,,0.0
1995,TX,"Schleicher County, TX",48413,3065.0,,0.0
1995,TX,"Scurry County, TX",48415,17703.0,,0.0
1995,TX,"Shackelford County, TX",48417,3280.0,,0.0
1995,TX,"Shelby County, TX",48419,23749.0,,0.0
1995,TX,"Sherman County, TX",48421,2995.0,,0.0
1995,TX,"Smith County, TX",48423,163440.0,,0.0
1995,TX,"Somervell County, TX",48425,5934.0,,0.0
1995,TX,"Starr County, TX",48427,49598.0,,0.0
1995,TX,"Stephens County, TX",48429,9595.0,,0.0
1995,TX,"San Saba County, TX",48411,6263.0,,0.0
1995,TX,"Sterling County, TX",48431,1535.0,,0.0
1995,TX,"Sutton County, TX",48435,4360.0,,0.0
1995,TX,"Swisher County, TX",48437,8661.0,,0.0
1995,TX,"Tarrant County, TX",48439,1294453.0,,0.0
1995,TX,"Taylor County, TX",48441,124256.0,,0.0
1995,TX,"Terrell County, TX",48443,1263.0,,0.0
1995,TX,"Terry County, TX",48445,13080.0,,0.0
1995,TX,"Throckmorton County, TX",48447,1939.0,,0.0
1995,TX,"Titus County, TX",48449,26092.0,,0.0
1995,TX,"Tom Green County, TX",48451,101962.0,,0.0
1995,TX,"Stonewall County, TX",48433,1909.0,,0.0
1995,TX,"San Patricio County, TX",48409,63602.0,,0.0
1995,TX,"San Jacinto County, TX",48407,18824.0,,0.0
1995,TX,"San Augustine County, TX",48405,8459.0,,0.0
1995,TX,"Palo Pinto County, TX",48363,25298.0,,0.0
1995,TX,"Panola County, TX",48365,22510.0,,0.0
1995,TX,"Parker County, TX",48367,73793.0,,0.0
1995,TX,"Parmer County, TX",48369,10061.0,,0.0
1995,TX,"Pecos County, TX",48371,17006.0,,0.0
1995,TX,"Polk County, TX",48373,36794.0,,0.0
1995,TX,"Potter County, TX",48375,109600.0,,0.0
1995,TX,"Presidio County, TX",48377,6866.0,,0.0
1995,TX,"Rains County, TX",48379,7652.0,,0.0
1995,TX,"Randall County, TX",48381,96964.0,,0.0
1995,TX,"Reagan County, TX",48383,3976.0,,0.0
1995,TX,"Real County, TX",48385,2731.0,,0.0
1995,TX,"Red River County, TX",48387,14268.0,,0.0
1995,TX,"Reeves County, TX",48389,14534.0,,0.0
1995,TX,"Refugio County, TX",48391,7844.0,,0.0
1995,TX,"Roberts County, TX",48393,944.0,,0.0
1995,TX,"Robertson County, TX",48395,15738.0,,0.0
1995,TX,"Rockwall County, TX",48397,33428.0,,0.0
1995,TX,"Runnels County, TX",48399,11402.0,,0.0
1995,TX,"Rusk County, TX",48401,45844.0,,0.0
1995,TX,"Sabine County, TX",48403,10388.0,,0.0
1995,TX,"Oldham County, TX",48359,2224.0,,0.0
1995,TX,"Kenedy County, TX",48261,420.0,,0.0
1995,TX,"Kendall County, TX",48259,19903.0,,0.0
1995,TX,"Kaufman County, TX",48257,60166.0,,0.0
1995,TX,"Deaf Smith County, TX",48117,19105.0,,0.0
1995,TX,"Delta County, TX",48119,4980.0,,0.0
1995,TX,"Denton County, TX",48121,338819.0,,0.0
1995,TX,"DeWitt County, TX",48123,19973.0,,0.0
1995,TX,"Dickens County, TX",48125,2704.0,,0.0
1995,TX,"Dimmit County, TX",48127,10393.0,,0.0
1995,TX,"Donley County, TX",48129,3850.0,,0.0
1995,TX,"Duval County, TX",48131,13173.0,,0.0
1995,TX,"Eastland County, TX",48133,18357.0,,0.0
1995,TX,"Dawson County, TX",48115,15730.0,,0.0
1995,TX,"Ector County, TX",48135,121017.0,,0.0
1995,TX,"Ellis County, TX",48139,94351.0,,0.0
1995,TX,"El Paso County, TX",48141,654250.0,,0.0
1995,TX,"Erath County, TX",48143,31148.0,,0.0
1995,TX,"Falls County, TX",48145,18436.0,,0.0
1995,TX,"Fannin County, TX",48147,27554.0,,0.0
1995,TX,"Fayette County, TX",48149,21264.0,,0.0
1995,TX,"Fisher County, TX",48151,4594.0,,0.0
1995,TX,"Floyd County, TX",48153,8084.0,,0.0
1995,TX,"Foard County, TX",48155,1712.0,,0.0
1995,TX,"Edwards County, TX",48137,2531.0,,0.0
1995,TX,"Dallas County, TX",48113,2032742.0,,0.0
1995,TX,"Dallam County, TX",48111,6099.0,,0.0
1995,TX,"Culberson County, TX",48109,3230.0,,0.0
1995,TX,"Cass County, TX",48067,30362.0,,0.0
1995,TX,"Castro County, TX",48069,8597.0,,0.0
1995,TX,"Chambers County, TX",48071,22773.0,,0.0
1995,TX,"Cherokee County, TX",48073,43522.0,,0.0
1995,TX,"Childress County, TX",48075,7857.0,,0.0
1995,TX,"Clay County, TX",48077,10214.0,,0.0
1995,TX,"Cochran County, TX",48079,4083.0,,0.0
1995,TX,"Coke County, TX",48081,3623.0,,0.0
1995,TX,"Coleman County, TX",48083,9590.0,,0.0
1995,TX,"Collin County, TX",48085,352738.0,,0.0
1995,TX,"Collingsworth County, TX",48087,3407.0,,0.0
1995,TX,"Colorado County, TX",48089,19222.0,,0.0
1995,TX,"Comal County, TX",48091,63553.0,,0.0
1995,TX,"Comanche County, TX",48093,13608.0,,0.0
1995,TX,"Concho County, TX",48095,3520.0,,0.0
1995,TX,"Cooke County, TX",48097,33034.0,,0.0
1995,TX,"Coryell County, TX",48099,72812.0,,0.0
1995,TX,"Cottle County, TX",48101,2052.0,,0.0
1995,TX,"Crane County, TX",48103,4338.0,,0.0
1995,TX,"Crockett County, TX",48105,4279.0,,0.0
1995,TX,"Crosby County, TX",48107,7336.0,,0.0
1995,TX,"Fort Bend County, TX",48157,286309.0,,0.0
1995,TX,"Franklin County, TX",48159,8744.0,,0.0
1995,TX,"Freestone County, TX",48161,17366.0,,0.0
1995,TX,"Frio County, TX",48163,15898.0,,0.0
1995,TX,"Hidalgo County, TX",48215,487593.0,,0.0
1995,TX,"Hill County, TX",48217,29272.0,,0.0
1995,TX,"Hockley County, TX",48219,23640.0,,0.0
1995,TX,"Hood County, TX",48221,34071.0,,0.0
1995,TX,"Hopkins County, TX",48223,30267.0,,0.0
1995,TX,"Houston County, TX",48225,22322.0,,0.0
1995,TX,"Howard County, TX",48227,33510.0,,0.0
1995,TX,"Hudspeth County, TX",48229,3109.0,,0.0
1995,TX,"Hunt County, TX",48231,68478.0,,0.0
1995,TX,"Hutchinson County, TX",48233,24655.0,,0.0
1995,TX,"Irion County, TX",48235,1677.0,,0.0
1995,TX,"Jack County, TX",48237,7597.0,,0.0
1995,TX,"Jackson County, TX",48239,13956.0,,0.0
1995,TX,"Jasper County, TX",48241,33575.0,,0.0
1995,TX,"Jeff Davis County, TX",48243,1954.0,,0.0
1995,TX,"Jefferson County, TX",48245,251054.0,,0.0
1995,TX,"Jim Hogg County, TX",48247,5202.0,,0.0
1995,TX,"Jim Wells County, TX",48249,38903.0,,0.0
1995,TX,"Johnson County, TX",48251,108010.0,,0.0
1995,TX,"Jones County, TX",48253,19599.0,,0.0
1995,TX,"Karnes County, TX",48255,12609.0,,0.0
1995,TX,"Henderson County, TX",48213,64727.0,,0.0
1995,TX,"Camp County, TX",48063,10722.0,,0.0
1995,TX,"Hemphill County, TX",48211,3580.0,,0.0
1995,TX,"Haskell County, TX",48207,6402.0,,0.0
1995,TX,"Gaines County, TX",48165,14445.0,,0.0
1995,TX,"Galveston County, TX",48167,237332.0,,0.0
1995,TX,"Garza County, TX",48169,4806.0,,0.0
1995,TX,"Gillespie County, TX",48171,19252.0,,0.0
1995,TX,"Glasscock County, TX",48173,1398.0,,0.0
1995,TX,"Goliad County, TX",48175,6159.0,,0.0
1995,TX,"Gonzales County, TX",48177,17832.0,,0.0
1995,TX,"Gray County, TX",48179,23302.0,,0.0
1995,TX,"Grayson County, TX",48181,100342.0,,0.0
1995,TX,"Gregg County, TX",48183,109275.0,,0.0
1995,TX,"Grimes County, TX",48185,21177.0,,0.0
1995,TX,"Guadalupe County, TX",48187,74333.0,,0.0
1995,TX,"Hale County, TX",48189,36436.0,,0.0
1995,TX,"Hall County, TX",48191,3836.0,,0.0
1995,TX,"Hamilton County, TX",48193,7793.0,,0.0
1995,TX,"Hansford County, TX",48195,5264.0,,0.0
1995,TX,"Hardeman County, TX",48197,5066.0,,0.0
1995,TX,"Hardin County, TX",48199,45851.0,,0.0
1995,TX,"Harris County, TX",48201,3121621.0,,0.0
1995,TX,"Harrison County, TX",48203,59806.0,,0.0
1995,TX,"Hartley County, TX",48205,5223.0,,0.0
1995,TX,"Hays County, TX",48209,78956.0,,0.0
1995,MO,"Ralls County, MO",29173,8952.0,,0.0
1995,MO,"Pulaski County, MO",29169,38135.0,,0.0
1995,AR,"Chicot County, AR",5017,15176.0,,0.0
1995,AR,"Clark County, AR",5019,23223.0,,0.0
1995,AR,"Clay County, AR",5021,17866.0,,0.0
1995,AR,"Cleburne County, AR",5023,22075.0,,0.0
1995,AR,"Cleveland County, AR",5025,8167.0,,0.0
1995,AR,"Columbia County, AR",5027,25974.0,,0.0
1995,AR,"Conway County, AR",5029,19966.0,,0.0
1995,AR,"Craighead County, AR",5031,75856.0,,0.0
1995,AR,"Crawford County, AR",5033,48584.0,,0.0
1995,AR,"Carroll County, AR",5015,23282.0,,0.0
1995,AR,"Crittenden County, AR",5035,49833.0,,0.0
1995,AR,"Dallas County, AR",5039,9660.0,,0.0
1995,AR,"Desha County, AR",5041,15890.0,,0.0
1995,AR,"Drew County, AR",5043,18334.0,,0.0
1995,AR,"Faulkner County, AR",5045,73432.0,,0.0
1995,AR,"Franklin County, AR",5047,16568.0,,0.0
1995,AR,"Fulton County, AR",5049,10897.0,,0.0
1995,AR,"Garland County, AR",5051,82015.0,,0.0
1995,AR,"Grant County, AR",5053,15277.0,,0.0
1995,AR,"Greene County, AR",5055,34852.0,,0.0
1995,AR,"Cross County, AR",5037,19299.0,,0.0
1995,AR,"Calhoun County, AR",5013,5836.0,,0.0
1995,AR,"Bradley County, AR",5011,12248.0,,0.0
1995,AR,"Boone County, AR",5009,32031.0,,0.0
1995,AR,"Arkansas County, AR",5001,21128.0,,0.0
1995,AR,"Ashley County, AR",5003,24475.0,,0.0
1995,AR,"Baxter County, AR",5005,36313.0,,0.0
1995,AR,"Benton County, AR",5007,126211.0,,0.0
1995,AR,"Hempstead County, AR",5057,22813.0,,0.0
1995,AR,"Hot Spring County, AR",5059,28374.0,,0.0
1995,AR,"Independence County, AR",5063,33131.0,,0.0
1995,AR,"Pope County, AR",5115,51476.0,,0.0
1995,AR,"Prairie County, AR",5117,9451.0,,0.0
1995,AR,"Pulaski County, AR",5119,357096.0,,0.0
1995,AR,"Randolph County, AR",5121,17565.0,,0.0
1995,AR,"St. Francis County, AR",5123,29202.0,,0.0
1995,AR,"Saline County, AR",5125,75349.0,,0.0
1995,AR,"Scott County, AR",5127,10788.0,,0.0
1995,AR,"Searcy County, AR",5129,7890.0,,0.0
1995,AR,"Sebastian County, AR",5131,108251.0,,0.0
1995,AR,"Polk County, AR",5113,19005.0,,0.0
1995,AR,"Sevier County, AR",5133,15058.0,,0.0
1995,AR,"Stone County, AR",5137,10904.0,,0.0
1995,AR,"Union County, AR",5139,46532.0,,0.0
1995,AR,"Van Buren County, AR",5141,15296.0,,0.0
1995,AR,"Washington County, AR",5143,140913.0,,0.0
1995,AR,"White County, AR",5145,61241.0,,0.0
1995,AR,"Woodruff County, AR",5147,9240.0,,0.0
1995,AR,"Yell County, AR",5149,19786.0,,0.0
1995,AR,"Sharp County, AR",5135,16053.0,,0.0
1995,AR,"Poinsett County, AR",5111,24975.0,,0.0
1995,AR,"Pike County, AR",5109,10775.0,,0.0
1995,AR,"Phillips County, AR",5107,27833.0,,0.0
1995,AR,"Izard County, AR",5065,12687.0,,0.0
1995,AR,"Jackson County, AR",5067,18621.0,,0.0
1995,AR,"Jefferson County, AR",5069,85395.0,,0.0
1995,AR,"Johnson County, AR",5071,20984.0,,0.0
1995,AR,"Lafayette County, AR",5073,9166.0,,0.0
1995,AR,"Lawrence County, AR",5075,17794.0,,0.0
1995,AR,"Lee County, AR",5077,12680.0,,0.0
1995,AR,"Lincoln County, AR",5079,14152.0,,0.0
1995,AR,"Little River County, AR",5081,13633.0,,0.0
1995,AR,"Logan County, AR",5083,21577.0,,0.0
1995,AR,"Lonoke County, AR",5085,46075.0,,0.0
1995,AR,"Madison County, AR",5087,13263.0,,0.0
1995,AR,"Marion County, AR",5089,14473.0,,0.0
1995,AR,"Miller County, AR",5091,39635.0,,0.0
1995,AR,"Mississippi County, AR",5093,51899.0,,0.0
1995,AR,"Monroe County, AR",5095,10645.0,,0.0
1995,AR,"Montgomery County, AR",5097,8466.0,,0.0
1995,AR,"Nevada County, AR",5099,10049.0,,0.0
1995,AR,"Newton County, AR",5101,8220.0,,0.0
1995,AR,"Ouachita County, AR",5103,29311.0,,0.0
1995,AR,"Perry County, AR",5105,9116.0,,0.0
1995,AR,"Howard County, AR",5061,14093.0,,0.0
1995,MO,"Putnam County, MO",29171,5200.0,,0.0
1995,MN,"Aitkin County, MN",27001,13847.0,,0.0
1995,MN,"Anoka County, MN",27003,273226.0,,0.0
1995,MN,"Becker County, MN",27005,28989.0,,0.0
1995,MN,"Beltrami County, MN",27007,37782.0,,0.0
1995,MN,"Benton County, MN",27009,32236.0,,0.0
1995,MN,"Big Stone County, MN",27011,6027.0,,0.0
1995,MN,"Blue Earth County, MN",27013,54958.0,,0.0
1995,MN,"Brown County, MN",27015,27131.0,,0.0
1995,MN,"Carlton County, MN",27017,30326.0,,0.0
1995,MN,"Cass County, MN",27021,24450.0,,0.0
1995,MN,"Lac qui Parle County, MN",27073,8542.0,,0.0
1995,MN,"Lake County, MN",27075,10790.0,,0.0
1995,MN,"Lake of the Woods County, MN",27077,4431.0,,0.0
1995,MN,"Le Sueur County, MN",27079,24313.0,,0.0
1995,MN,"Lincoln County, MN",27081,6798.0,,0.0
1995,MN,"Lyon County, MN",27083,25517.0,,0.0
1995,MN,"McLeod County, MN",27085,33403.0,,0.0
1995,MN,"Mahnomen County, MN",27087,5216.0,,0.0
1995,MN,"Marshall County, MN",27089,10633.0,,0.0
1995,MN,"Koochiching County, MN",27071,15205.0,,0.0
1995,MN,"Martin County, MN",27091,22543.0,,0.0
1995,MN,"Mille Lacs County, MN",27095,20200.0,,0.0
1995,MN,"Morrison County, MN",27097,30692.0,,0.0
1995,MN,"Mower County, MN",27099,37908.0,,0.0
1995,MN,"Murray County, MN",27101,9390.0,,0.0
1995,MN,"Nicollet County, MN",27103,29587.0,,0.0
1995,MN,"Nobles County, MN",27105,21067.0,,0.0
1995,MN,"Norman County, MN",27107,7684.0,,0.0
1995,MN,"Olmsted County, MN",27109,114410.0,,0.0
1995,MN,"Otter Tail County, MN",27111,53490.0,,0.0
1995,MN,"Meeker County, MN",27093,21558.0,,0.0
1995,MN,"Kittson County, MN",27069,5522.0,,0.0
1995,MN,"Kandiyohi County, MN",27067,41046.0,,0.0
1995,MN,"Kanabec County, MN",27065,13769.0,,0.0
1995,MN,"Chippewa County, MN",27023,13218.0,,0.0
1995,MN,"Chisago County, MN",27025,35909.0,,0.0
1995,MN,"Clay County, MN",27027,51438.0,,0.0
1995,MN,"Clearwater County, MN",27029,8530.0,,0.0
1995,MN,"Cook County, MN",27031,4682.0,,0.0
1995,MN,"Cottonwood County, MN",27033,12563.0,,0.0
1995,MN,"Crow Wing County, MN",27035,50437.0,,0.0
1995,MN,"Dakota County, MN",27037,319218.0,,0.0
1995,MN,"Dodge County, MN",27039,16679.0,,0.0
1995,MN,"Douglas County, MN",27041,30831.0,,0.0
1995,MN,"Faribault County, MN",27043,16522.0,,0.0
1995,MN,"Fillmore County, MN",27045,20909.0,,0.0
