Year,State_x,State Code,County_x,County Code,Population,Population_filled,State_CD,County_y,State_y,Deaths
1992,Georgia,13,"Wilcox County, GA",13315,7246.0,7246.0,GA,,,
1992,Georgia,13,"Wilkes County, GA",13317,10708.0,10708.0,GA,,,
1992,Georgia,13,"Wilkinson County, GA",13319,10096.0,10096.0,GA,,,
1992,Georgia,13,"Worth County, GA",13321,20287.0,20287.0,GA,,,
1992,Georgia,13,"Warren County, GA",13301,6099.0,6099.0,GA,,,
1992,Georgia,13,"Miller County, GA",13201,6310.0,6310.0,GA,,,
1992,Georgia,13,"Meriwether County, GA",13199,22560.0,22560.0,GA,,,
1992,Georgia,13,"Marion County, GA",13197,5762.0,5762.0,GA,,,
1992,Georgia,13,"Cherokee County, GA",13057,101246.0,101246.0,GA,,,
1992,Georgia,13,"Clarke County, GA",13059,90561.0,90561.0,GA,,,
1992,Georgia,13,"Clay County, GA",13061,3365.0,3365.0,GA,,,
1992,Georgia,13,"Clayton County, GA",13063,191334.0,191334.0,GA,,,
1992,Georgia,13,"Clinch County, GA",13065,6274.0,6274.0,GA,,,
1992,Georgia,13,"Cobb County, GA",13067,477811.0,477811.0,GA,,,
1992,Georgia,13,"Coffee County, GA",13069,31103.0,31103.0,GA,,,
1992,Georgia,13,"Colquitt County, GA",13071,37351.0,37351.0,GA,,,
1992,Georgia,13,"Columbia County, GA",13073,71767.0,71767.0,GA,,,
1992,Georgia,13,"Chattooga County, GA",13055,22877.0,22877.0,GA,,,
1992,Georgia,13,"Cook County, GA",13075,13552.0,13552.0,GA,,,
1992,Georgia,13,"Crawford County, GA",13079,9624.0,9624.0,GA,,,
1992,Georgia,13,"Crisp County, GA",13081,20617.0,20617.0,GA,,,
1992,Georgia,13,"Dade County, GA",13083,13279.0,13279.0,GA,,,
1992,Georgia,13,"Dawson County, GA",13085,10174.0,10174.0,GA,,,
1992,Georgia,13,"Decatur County, GA",13087,26097.0,26097.0,GA,,,
1992,Georgia,13,"DeKalb County, GA",13089,574838.0,574838.0,GA,,,
1992,Georgia,13,"Dodge County, GA",13091,17950.0,17950.0,GA,,,
1992,Georgia,13,"Dooly County, GA",13093,10263.0,10263.0,GA,,,
1992,Georgia,13,"Dougherty County, GA",13095,98040.0,98040.0,GA,,,
1992,Georgia,13,"Coweta County, GA",13077,59898.0,59898.0,GA,,,
1992,Georgia,13,"Chattahoochee County, GA",13053,15932.0,15932.0,GA,,,
1992,Georgia,13,"Chatham County, GA",13051,223448.0,223448.0,GA,,,
1992,Georgia,13,"Charlton County, GA",13049,8968.0,8968.0,GA,,,
1992,Georgia,13,"Bacon County, GA",13005,9700.0,9700.0,GA,,,
1992,Georgia,13,"Baker County, GA",13007,3722.0,3722.0,GA,,,
1992,Georgia,13,"Baldwin County, GA",13009,40895.0,40895.0,GA,,,
1992,Georgia,13,"Banks County, GA",13011,10865.0,10865.0,GA,,,
1992,Georgia,13,"Barrow County, GA",13013,32525.0,32525.0,GA,,,
1992,Georgia,13,"Bartow County, GA",13015,59241.0,59241.0,GA,,,
1992,Georgia,13,"Ben Hill County, GA",13017,16645.0,16645.0,GA,,,
1992,Georgia,13,"Berrien County, GA",13019,14320.0,14320.0,GA,,,
1992,Georgia,13,"Bibb County, GA",13021,151866.0,151866.0,GA,,,
1992,Georgia,13,"Bleckley County, GA",13023,10639.0,10639.0,GA,,,
1992,Georgia,13,"Brantley County, GA",13025,11624.0,11624.0,GA,,,
1992,Georgia,13,"Brooks County, GA",13027,15489.0,15489.0,GA,,,
1992,Georgia,13,"Bryan County, GA",13029,17269.0,17269.0,GA,,,
1992,Georgia,13,"Bulloch County, GA",13031,46254.0,46254.0,GA,,,
1992,Georgia,13,"Burke County, GA",13033,20717.0,20717.0,GA,,,
1992,Georgia,13,"Butts County, GA",13035,15763.0,15763.0,GA,,,
1992,Georgia,13,"Calhoun County, GA",13037,5116.0,5116.0,GA,,,
1992,Georgia,13,"Camden County, GA",13039,36925.0,36925.0,GA,,,
1992,Georgia,13,"Candler County, GA",13043,8142.0,8142.0,GA,,,
1992,Georgia,13,"Carroll County, GA",13045,73877.0,73877.0,GA,,,
1992,Georgia,13,"Catoosa County, GA",13047,44240.0,44240.0,GA,,,
1992,Georgia,13,"Douglas County, GA",13097,75044.0,75044.0,GA,,,
1992,Georgia,13,"Early County, GA",13099,12098.0,12098.0,GA,,,
1992,Georgia,13,"Echols County, GA",13101,2457.0,2457.0,GA,,,
1992,Georgia,13,"Effingham County, GA",13103,27136.0,27136.0,GA,,,
1992,Georgia,13,"Irwin County, GA",13155,8761.0,8761.0,GA,,,
1992,Georgia,13,"Jackson County, GA",13157,31649.0,31649.0,GA,,,
1992,Georgia,13,"Jasper County, GA",13159,8814.0,8814.0,GA,,,
1992,Georgia,13,"Jeff Davis County, GA",13161,12068.0,12068.0,GA,,,
1992,Georgia,13,"Jefferson County, GA",13163,17350.0,17350.0,GA,,,
1992,Georgia,13,"Jenkins County, GA",13165,8532.0,8532.0,GA,,,
1992,Georgia,13,"Johnson County, GA",13167,8330.0,8330.0,GA,,,
1992,Georgia,13,"Jones County, GA",13169,21287.0,21287.0,GA,,,
1992,Georgia,13,"Lamar County, GA",13171,13561.0,13561.0,GA,,,
1992,Georgia,13,"Lanier County, GA",13173,5773.0,5773.0,GA,,,
1992,Georgia,13,"Laurens County, GA",13175,41032.0,41032.0,GA,,,
1992,Georgia,13,"Lee County, GA",13177,17547.0,17547.0,GA,,,
1992,Georgia,13,"Liberty County, GA",13179,57949.0,57949.0,GA,,,
1992,Georgia,13,"Lincoln County, GA",13181,7633.0,7633.0,GA,,,
1992,Georgia,13,"Long County, GA",13183,7123.0,7123.0,GA,,,
1992,Georgia,13,"Lowndes County, GA",13185,79203.0,79203.0,GA,,,
1992,Georgia,13,"Lumpkin County, GA",13187,15545.0,15545.0,GA,,,
1992,Georgia,13,"McDuffie County, GA",13189,20713.0,20713.0,GA,,,
1992,Georgia,13,"McIntosh County, GA",13191,9027.0,9027.0,GA,,,
1992,Georgia,13,"Macon County, GA",13193,13156.0,13156.0,GA,,,
1992,Georgia,13,"Madison County, GA",13195,22105.0,22105.0,GA,,,
1992,Georgia,13,"Houston County, GA",13153,93554.0,93554.0,GA,,,
1992,Georgia,13,"Henry County, GA",13151,67425.0,67425.0,GA,,,
1992,Georgia,13,"Hart County, GA",13147,20324.0,20324.0,GA,,,
1992,Georgia,13,"Elbert County, GA",13105,19232.0,19232.0,GA,,,
1992,Georgia,13,"Emanuel County, GA",13107,20874.0,20874.0,GA,,,
1992,Georgia,13,"Evans County, GA",13109,8974.0,8974.0,GA,,,
1992,Georgia,13,"Fannin County, GA",13111,16655.0,16655.0,GA,,,
1992,Georgia,13,"Fayette County, GA",13113,68969.0,68969.0,GA,,,
1992,Georgia,13,"Floyd County, GA",13115,83100.0,83100.0,GA,,,
1992,Georgia,13,"Forsyth County, GA",13117,49499.0,49499.0,GA,,,
1992,Georgia,13,"Franklin County, GA",13119,17308.0,17308.0,GA,,,
1992,Georgia,13,"Fulton County, GA",13121,677768.0,677768.0,GA,,,
1992,Georgia,13,"Gilmer County, GA",13123,14742.0,14742.0,GA,,,
1992,Georgia,13,"Glascock County, GA",13125,2308.0,2308.0,GA,,,
1992,Georgia,13,"Glynn County, GA",13127,63608.0,63608.0,GA,,,
1992,Georgia,13,"Gordon County, GA",13129,36494.0,36494.0,GA,,,
1992,Georgia,13,"Grady County, GA",13131,20972.0,20972.0,GA,,,
1992,Georgia,13,"Greene County, GA",13133,12166.0,12166.0,GA,,,
1992,Georgia,13,"Gwinnett County, GA",13135,394210.0,394210.0,GA,,,
1992,Georgia,13,"Habersham County, GA",13137,29141.0,29141.0,GA,,,
1992,Georgia,13,"Hall County, GA",13139,102186.0,102186.0,GA,,,
1992,Georgia,13,"Hancock County, GA",13141,9211.0,9211.0,GA,,,
1992,Georgia,13,"Haralson County, GA",13143,22432.0,22432.0,GA,,,
1992,Georgia,13,"Harris County, GA",13145,18306.0,18306.0,GA,,,
1992,Georgia,13,"Heard County, GA",13149,9028.0,9028.0,GA,,,
1992,Georgia,13,"Appling County, GA",13001,16172.0,16172.0,GA,,,
1992,Florida,12,"Washington County, FL",12133,17372.0,17372.0,FL,,,
1992,Florida,12,"Wakulla County, FL",12129,16005.0,16005.0,FL,,,
1992,Alabama,1,"DeKalb County, AL",1049,56883.0,56883.0,AL,,,
1992,Alabama,1,"Elmore County, AL",1051,52514.0,52514.0,AL,,,
1992,Alabama,1,"Escambia County, AL",1053,36320.0,36320.0,AL,,,
1992,Alabama,1,"Etowah County, AL",1055,100950.0,100950.0,AL,,,
1992,Alabama,1,"Fayette County, AL",1057,18192.0,18192.0,AL,,,
1992,Alabama,1,"Franklin County, AL",1059,28678.0,28678.0,AL,,,
1992,Alabama,1,"Geneva County, AL",1061,24208.0,24208.0,AL,,,
1992,Alabama,1,"Greene County, AL",1063,10271.0,10271.0,AL,,,
1992,Alabama,1,"Hale County, AL",1065,15945.0,15945.0,AL,,,
1992,Alabama,1,"Dallas County, AL",1047,47940.0,47940.0,AL,,,
1992,Alabama,1,"Henry County, AL",1067,15665.0,15665.0,AL,,,
1992,Alabama,1,"Jackson County, AL",1071,49247.0,49247.0,AL,,,
1992,Alabama,1,"Jefferson County, AL",1073,660713.0,660713.0,AL,,,
1992,Alabama,1,"Lamar County, AL",1075,15650.0,15650.0,AL,,,
1992,Alabama,1,"Lauderdale County, AL",1077,82347.0,82347.0,AL,,,
1992,Alabama,1,"Lawrence County, AL",1079,32335.0,32335.0,AL,,,
1992,Alabama,1,"Lee County, AL",1081,91572.0,91572.0,AL,,,
1992,Alabama,1,"Limestone County, AL",1083,57121.0,57121.0,AL,,,
1992,Alabama,1,"Lowndes County, AL",1085,12740.0,12740.0,AL,,,
1992,Alabama,1,"Macon County, AL",1087,24915.0,24915.0,AL,,,
1992,Alabama,1,"Houston County, AL",1069,83763.0,83763.0,AL,,,
1992,Alabama,1,"Dale County, AL",1045,49833.0,49833.0,AL,,,
1992,Alabama,1,"Cullman County, AL",1043,69908.0,69908.0,AL,,,
1992,Alabama,1,"Crenshaw County, AL",1041,13511.0,13511.0,AL,,,
1992,Alabama,1,"Autauga County, AL",1001,35985.0,35985.0,AL,,,
1992,Alabama,1,"Baldwin County, AL",1003,106595.0,106595.0,AL,,,
1992,Alabama,1,"Barbour County, AL",1005,26941.0,26941.0,AL,,,
1992,Alabama,1,"Bibb County, AL",1007,17403.0,17403.0,AL,,,
1992,Alabama,1,"Blount County, AL",1009,40822.0,40822.0,AL,,,
1992,Alabama,1,"Bullock County, AL",1011,11125.0,11125.0,AL,,,
1992,Alabama,1,"Butler County, AL",1013,21794.0,21794.0,AL,,,
1992,Alabama,1,"Calhoun County, AL",1015,115804.0,115804.0,AL,,,
1992,Alabama,1,"Chambers County, AL",1017,37045.0,37045.0,AL,,,
1992,Alabama,1,"Cherokee County, AL",1019,20181.0,20181.0,AL,,,
1992,Alabama,1,"Chilton County, AL",1021,33503.0,33503.0,AL,,,
1992,Alabama,1,"Choctaw County, AL",1023,16206.0,16206.0,AL,,,
1992,Alabama,1,"Clarke County, AL",1025,27522.0,27522.0,AL,,,
1992,Alabama,1,"Clay County, AL",1027,13425.0,13425.0,AL,,,
1992,Alabama,1,"Cleburne County, AL",1029,12850.0,12850.0,AL,,,
1992,Alabama,1,"Coffee County, AL",1031,41469.0,41469.0,AL,,,
1992,Alabama,1,"Colbert County, AL",1033,52827.0,52827.0,AL,,,
1992,Alabama,1,"Conecuh County, AL",1035,14233.0,14233.0,AL,,,
1992,Alabama,1,"Coosa County, AL",1037,11177.0,11177.0,AL,,,
1992,Alabama,1,"Covington County, AL",1039,36950.0,36950.0,AL,,,
1992,Alabama,1,"Madison County, AL",1089,254049.0,254049.0,AL,,,
1992,Alabama,1,"Marengo County, AL",1091,23088.0,23088.0,AL,,,
1992,Alabama,1,"Marion County, AL",1093,29887.0,29887.0,AL,,,
1992,Alabama,1,"Marshall County, AL",1095,73589.0,73589.0,AL,,,
1992,Alabama,1,"Mobile County, AL",1097,388097.0,388097.0,AL,,,
1992,Alabama,1,"Monroe County, AL",1099,24162.0,24162.0,AL,,,
1992,Alabama,1,"Montgomery County, AL",1101,215742.0,215742.0,AL,,,
1992,Alabama,1,"Morgan County, AL",1103,103624.0,103624.0,AL,,,
1992,Alabama,1,"Perry County, AL",1105,12230.0,12230.0,AL,,,
1992,Alabama,1,"Pickens County, AL",1107,20937.0,20937.0,AL,,,
1992,Alabama,1,"Pike County, AL",1109,28380.0,28380.0,AL,,,
1992,Alabama,1,"Randolph County, AL",1111,20709.0,20709.0,AL,,,
1992,Alabama,1,"Russell County, AL",1113,48962.0,48962.0,AL,,,
1992,Alabama,1,"St. Clair County, AL",1115,52834.0,52834.0,AL,,,
1992,Alabama,1,"Shelby County, AL",1117,106528.0,106528.0,AL,,,
1992,Alabama,1,"Sumter County, AL",1119,15991.0,15991.0,AL,,,
1992,Alabama,1,"Talladega County, AL",1121,75478.0,75478.0,AL,,,
1992,Alabama,1,"Tallapoosa County, AL",1123,39654.0,39654.0,AL,,,
1992,Alabama,1,"Tuscaloosa County, AL",1125,153903.0,153903.0,AL,,,
1992,Alabama,1,"Walker County, AL",1127,68234.0,68234.0,AL,,,
1992,Alabama,1,"Washington County, AL",1129,16889.0,16889.0,AL,,,
1992,Alabama,1,"Wilcox County, AL",1131,13651.0,13651.0,AL,,,
1992,Alabama,1,"Winston County, AL",1133,22318.0,22318.0,AL,,,
1992,Florida,12,"Walton County, FL",12131,30545.0,30545.0,FL,,,
1992,Florida,12,"Alachua County, FL",12001,193494.0,193494.0,FL,,,
1992,Florida,12,"Baker County, FL",12003,19567.0,19567.0,FL,,,
1992,Florida,12,"Bay County, FL",12005,133432.0,133432.0,FL,,,
1992,Florida,12,"Bradford County, FL",12007,23599.0,23599.0,FL,,,
1992,Florida,12,"Brevard County, FL",12009,425584.0,425584.0,FL,,,
1992,Florida,12,"Calhoun County, FL",12013,11380.0,11380.0,FL,,,
1992,Florida,12,"Charlotte County, FL",12015,120861.0,120861.0,FL,,,
1992,Florida,12,"Citrus County, FL",12017,100210.0,100210.0,FL,,,
1992,Florida,12,"Clay County, FL",12019,113267.0,113267.0,FL,,,
1992,Florida,12,"Collier County, FL",12021,172077.0,172077.0,FL,,,
1992,Florida,12,"Columbia County, FL",12023,44654.0,44654.0,FL,,,
1992,Florida,12,"DeSoto County, FL",12027,25773.0,25773.0,FL,,,
1992,Florida,12,"Dixie County, FL",12029,11397.0,11397.0,FL,,,
1992,Florida,12,"Duval County, FL",12031,707797.0,707797.0,FL,,,
1992,Florida,12,"Broward County, FL",12011,1325375.0,1325375.0,FL,,,
1992,Florida,12,"Escambia County, FL",12033,272468.0,272468.0,FL,,,
1992,Florida,12,"Flagler County, FL",12035,33510.0,33510.0,FL,,,
1992,Florida,12,"Gadsden County, FL",12039,42360.0,42360.0,FL,,,
1992,Florida,12,"Nassau County, FL",12089,46900.0,46900.0,FL,,,
1992,Florida,12,"Okaloosa County, FL",12091,152754.0,152754.0,FL,,,
1992,Florida,12,"Okeechobee County, FL",12093,31168.0,31168.0,FL,,,
1992,Florida,12,"Orange County, FL",12095,725347.0,725347.0,FL,,,
1992,Florida,12,"Osceola County, FL",12097,122205.0,122205.0,FL,,,
1992,Florida,12,"Palm Beach County, FL",12099,926446.0,926446.0,FL,,,
1992,Florida,12,"Pasco County, FL",12101,288132.0,288132.0,FL,,,
1992,Florida,12,"Pinellas County, FL",12103,872202.0,872202.0,FL,,,
1992,Florida,12,"Polk County, FL",12105,423171.0,423171.0,FL,,,
1992,Florida,12,"Monroe County, FL",12087,79676.0,79676.0,FL,,,
1992,Florida,12,"Putnam County, FL",12107,66984.0,66984.0,FL,,,
1992,Florida,12,"St. Lucie County, FL",12111,163060.0,163060.0,FL,,,
1992,Florida,12,"Santa Rosa County, FL",12113,89507.0,89507.0,FL,,,
1992,Florida,12,"Sarasota County, FL",12115,288852.0,288852.0,FL,,,
1992,Florida,12,"Seminole County, FL",12117,310063.0,310063.0,FL,,,
1992,Florida,12,"Sumter County, FL",12119,33804.0,33804.0,FL,,,
1992,Florida,12,"Suwannee County, FL",12121,28445.0,28445.0,FL,,,
1992,Florida,12,"Taylor County, FL",12123,17348.0,17348.0,FL,,,
1992,Florida,12,"Union County, FL",12125,11455.0,11455.0,FL,,,
1992,Florida,12,"Volusia County, FL",12127,392223.0,392223.0,FL,,,
1992,Florida,12,"St. Johns County, FL",12109,90168.0,90168.0,FL,,,
1992,Florida,12,"Miami-Dade County, FL",12086,2011174.0,2011174.0,FL,,,
1992,Florida,12,"Martin County, FL",12085,106656.0,106656.0,FL,,,
1992,Florida,12,"Marion County, FL",12083,209388.0,209388.0,FL,,,
1992,Florida,12,"Gilchrist County, FL",12041,10486.0,10486.0,FL,,,
1992,Florida,12,"Glades County, FL",12043,7782.0,7782.0,FL,,,
1992,Florida,12,"Gulf County, FL",12045,11397.0,11397.0,FL,,,
1992,Florida,12,"Hamilton County, FL",12047,11293.0,11293.0,FL,,,
1992,Florida,12,"Hardee County, FL",12049,22158.0,22158.0,FL,,,
1992,Florida,12,"Hendry County, FL",12051,28734.0,28734.0,FL,,,
1992,Florida,12,"Hernando County, FL",12053,109913.0,109913.0,FL,,,
1992,Florida,12,"Highlands County, FL",12055,73790.0,73790.0,FL,,,
1992,Florida,12,"Hillsborough County, FL",12057,864957.0,864957.0,FL,,,
1992,Florida,12,"Holmes County, FL",12059,16236.0,16236.0,FL,,,
1992,Florida,12,"Indian River County, FL",12061,96023.0,96023.0,FL,,,
1992,Florida,12,"Jackson County, FL",12063,43496.0,43496.0,FL,,,
1992,Florida,12,"Jefferson County, FL",12065,12313.0,12313.0,FL,,,
1992,Florida,12,"Lafayette County, FL",12067,5728.0,5728.0,FL,,,
1992,Florida,12,"Lake County, FL",12069,161287.0,161287.0,FL,,,
1992,Florida,12,"Lee County, FL",12071,359679.0,359679.0,FL,,,
1992,Florida,12,"Leon County, FL",12073,205347.0,205347.0,FL,,,
1992,Florida,12,"Levy County, FL",12075,27423.0,27423.0,FL,,,
1992,Florida,12,"Liberty County, FL",12077,5765.0,5765.0,FL,,,
1992,Florida,12,"Madison County, FL",12079,17005.0,17005.0,FL,,,
1992,Florida,12,"Manatee County, FL",12081,222349.0,222349.0,FL,,,
1992,Florida,12,"Franklin County, FL",12037,9537.0,9537.0,FL,,,
1992,Georgia,13,"Atkinson County, GA",13003,6330.0,6330.0,GA,,,
1993,Tennessee,47,"Madison County, TN",47113,82843.0,82843.0,TN,,,
1993,Tennessee,47,"Marion County, TN",47115,25790.0,25790.0,TN,,,
1993,Tennessee,47,"Marshall County, TN",47117,23571.0,23571.0,TN,,,
1993,Tennessee,47,"Maury County, TN",47119,60923.0,60923.0,TN,,,
1993,Tennessee,47,"Meigs County, TN",47121,8822.0,8822.0,TN,,,
1993,Tennessee,47,"Monroe County, TN",47123,32703.0,32703.0,TN,,,
1993,Tennessee,47,"Montgomery County, TN",47125,109810.0,109810.0,TN,,,
1993,Tennessee,47,"Moore County, TN",47127,5094.0,5094.0,TN,,,
1993,Tennessee,47,"Morgan County, TN",47129,18245.0,18245.0,TN,,,
1993,Tennessee,47,"Macon County, TN",47111,16884.0,16884.0,TN,,,
1993,Tennessee,47,"Obion County, TN",47131,31821.0,31821.0,TN,,,
1993,Tennessee,47,"Perry County, TN",47135,6808.0,6808.0,TN,,,
1993,Tennessee,47,"Pickett County, TN",47137,4596.0,4596.0,TN,,,
1993,Tennessee,47,"Polk County, TN",47139,14195.0,14195.0,TN,,,
1993,Tennessee,47,"Putnam County, TN",47141,55251.0,55251.0,TN,,,
1993,Tennessee,47,"Rhea County, TN",47143,25774.0,25774.0,TN,,,
1993,Tennessee,47,"Roane County, TN",47145,48532.0,48532.0,TN,,,
1993,Tennessee,47,"Robertson County, TN",47147,44501.0,44501.0,TN,,,
1993,Tennessee,47,"Rutherford County, TN",47149,136650.0,136650.0,TN,,,
1993,Tennessee,47,"Scott County, TN",47151,19212.0,19212.0,TN,,,
1993,Tennessee,47,"Overton County, TN",47133,18049.0,18049.0,TN,,,
1993,Tennessee,47,"McNairy County, TN",47109,22941.0,22941.0,TN,,,
1993,Tennessee,47,"McMinn County, TN",47107,44477.0,44477.0,TN,,,
1993,Tennessee,47,"Loudon County, TN",47105,33557.0,33557.0,TN,,,
1993,Tennessee,47,"Hamblen County, TN",47063,52924.0,52924.0,TN,,,
1993,Tennessee,47,"Hamilton County, TN",47065,294816.0,294816.0,TN,,,
1993,Tennessee,47,"Hancock County, TN",47067,6896.0,6896.0,TN,,,
1993,Tennessee,47,"Hardeman County, TN",47069,24959.0,24959.0,TN,,,
1993,Tennessee,47,"Hardin County, TN",47071,24067.0,24067.0,TN,,,
1993,Tennessee,47,"Hawkins County, TN",47073,47397.0,47397.0,TN,,,
1993,Tennessee,47,"Haywood County, TN",47075,19536.0,19536.0,TN,,,
1993,Tennessee,47,"Henderson County, TN",47077,22480.0,22480.0,TN,,,
1993,Tennessee,47,"Henry County, TN",47079,28961.0,28961.0,TN,,,
1993,Tennessee,47,"Hickman County, TN",47081,18215.0,18215.0,TN,,,
1993,Tennessee,47,"Houston County, TN",47083,7351.0,7351.0,TN,,,
1993,Tennessee,47,"Humphreys County, TN",47085,16277.0,16277.0,TN,,,
1993,Tennessee,47,"Jackson County, TN",47087,9555.0,9555.0,TN,,,
1993,Tennessee,47,"Jefferson County, TN",47089,35568.0,35568.0,TN,,,
1993,Tennessee,47,"Johnson County, TN",47091,15797.0,15797.0,TN,,,
1993,Tennessee,47,"Knox County, TN",47093,356001.0,356001.0,TN,,,
1993,Tennessee,47,"Lake County, TN",47095,8033.0,8033.0,TN,,,
1993,Tennessee,47,"Lauderdale County, TN",47097,24775.0,24775.0,TN,,,
1993,Tennessee,47,"Lawrence County, TN",47099,37289.0,37289.0,TN,,,
1993,Tennessee,47,"Lewis County, TN",47101,10012.0,10012.0,TN,,,
1993,Tennessee,47,"Lincoln County, TN",47103,28947.0,28947.0,TN,,,
1993,Tennessee,47,"Sequatchie County, TN",47153,9344.0,9344.0,TN,,,
1993,Tennessee,47,"Grundy County, TN",47061,13520.0,13520.0,TN,,,
1993,Tennessee,47,"Sevier County, TN",47155,57396.0,57396.0,TN,,,
1993,Tennessee,47,"Smith County, TN",47159,14716.0,14716.0,TN,,,
1993,Tennessee,47,"Stewart County, TN",47161,10325.0,10325.0,TN,,,
1993,Tennessee,47,"Sullivan County, TN",47163,147986.0,147986.0,TN,,,
1993,Tennessee,47,"Sumner County, TN",47165,111204.0,111204.0,TN,,,
1993,Tennessee,47,"Tipton County, TN",47167,41308.0,41308.0,TN,,,
1993,Tennessee,47,"Trousdale County, TN",47169,6128.0,6128.0,TN,,,
1993,Tennessee,47,"Unicoi County, TN",47171,16862.0,16862.0,TN,,,
1993,Tennessee,47,"Union County, TN",47173,14462.0,14462.0,TN,,,
1993,Tennessee,47,"Van Buren County, TN",47175,5211.0,5211.0,TN,,,
1993,Tennessee,47,"Warren County, TN",47177,34498.0,34498.0,TN,,,
1993,Tennessee,47,"Washington County, TN",47179,96914.0,96914.0,TN,,,
1993,Tennessee,47,"Wayne County, TN",47181,15557.0,15557.0,TN,,,
1993,Tennessee,47,"Weakley County, TN",47183,32552.0,32552.0,TN,,,
1993,Tennessee,47,"White County, TN",47185,20716.0,20716.0,TN,,,
1993,Tennessee,47,"Williamson County, TN",47187,92109.0,92109.0,TN,,,
1993,Tennessee,47,"Wilson County, TN",47189,73054.0,73054.0,TN,,,
1993,Tennessee,47,"Shelby County, TN",47157,853458.0,853458.0,TN,,,
1993,Tennessee,47,"Greene County, TN",47059,57946.0,57946.0,TN,,,
1993,Tennessee,47,"Grainger County, TN",47057,17974.0,17974.0,TN,,,
1993,Tennessee,47,"Giles County, TN",47055,27142.0,27142.0,TN,,,
1993,Tennessee,47,"Campbell County, TN",47013,36392.0,36392.0,TN,,,
1993,Tennessee,47,"Cannon County, TN",47015,11028.0,11028.0,TN,,,
1993,Tennessee,47,"Carroll County, TN",47017,28133.0,28133.0,TN,,,
1993,Tennessee,47,"Carter County, TN",47019,53324.0,53324.0,TN,,,
1993,Tennessee,47,"Cheatham County, TN",47021,29556.0,29556.0,TN,,,
1993,Tennessee,47,"Chester County, TN",47023,13378.0,13378.0,TN,,,
1993,Tennessee,47,"Claiborne County, TN",47025,27392.0,27392.0,TN,,,
1993,Tennessee,47,"Clay County, TN",47027,7436.0,7436.0,TN,,,
1993,Tennessee,47,"Cocke County, TN",47029,29958.0,29958.0,TN,,,
1993,Tennessee,47,"Coffee County, TN",47031,42503.0,42503.0,TN,,,
1993,Tennessee,47,"Crockett County, TN",47033,13563.0,13563.0,TN,,,
1993,Tennessee,47,"Cumberland County, TN",47035,38120.0,38120.0,TN,,,
1993,Tennessee,47,"Davidson County, TN",47037,534142.0,534142.0,TN,,,
1993,Tennessee,47,"Decatur County, TN",47039,10773.0,10773.0,TN,,,
1993,Tennessee,47,"DeKalb County, TN",47041,15076.0,15076.0,TN,,,
1993,Tennessee,47,"Dickson County, TN",47043,36947.0,36947.0,TN,,,
1993,Tennessee,47,"Dyer County, TN",47045,35390.0,35390.0,TN,,,
1993,Tennessee,47,"Fayette County, TN",47047,25146.0,25146.0,TN,,,
1993,Tennessee,47,"Fentress County, TN",47049,15127.0,15127.0,TN,,,
1993,Tennessee,47,"Franklin County, TN",47051,36134.0,36134.0,TN,,,
1993,Tennessee,47,"Gibson County, TN",47053,46917.0,46917.0,TN,,,
1993,Tennessee,47,"Bradley County, TN",47011,77784.0,77784.0,TN,,,
1993,Tennessee,47,"Blount County, TN",47009,92984.0,92984.0,TN,,,
1993,Tennessee,47,"Benton County, TN",47005,15261.0,15261.0,TN,,,
1993,Tennessee,47,"Anderson County, TN",47001,70837.0,70837.0,TN,,,
1993,Tennessee,47,"Bedford County, TN",47003,32785.0,32785.0,TN,,,
1993,Tennessee,47,"Bledsoe County, TN",47007,10211.0,10211.0,TN,,,
1993,Georgia,13,"Stephens County, GA",13257,24380.0,24380.0,GA,,,
1993,Georgia,13,"Stewart County, GA",13259,5476.0,5476.0,GA,,,
1993,Georgia,13,"Sumter County, GA",13261,31728.0,31728.0,GA,,,
1993,Georgia,13,"Talbot County, GA",13263,6581.0,6581.0,GA,,,
1993,Georgia,13,"Taliaferro County, GA",13265,1841.0,1841.0,GA,,,
1993,Georgia,13,"Tattnall County, GA",13267,18990.0,18990.0,GA,,,
1993,Georgia,13,"Taylor County, GA",13269,7858.0,7858.0,GA,,,
1993,Georgia,13,"Telfair County, GA",13271,11421.0,11421.0,GA,,,
1993,Georgia,13,"Terrell County, GA",13273,10635.0,10635.0,GA,,,
1993,Georgia,13,"Spalding County, GA",13255,56784.0,56784.0,GA,,,
1993,Georgia,13,"Thomas County, GA",13275,39465.0,39465.0,GA,,,
1993,Georgia,13,"Toombs County, GA",13279,24706.0,24706.0,GA,,,
1993,Georgia,13,"Towns County, GA",13281,7351.0,7351.0,GA,,,
1993,Georgia,13,"Treutlen County, GA",13283,6177.0,6177.0,GA,,,
1993,Georgia,13,"Troup County, GA",13285,56754.0,56754.0,GA,,,
1993,Georgia,13,"Turner County, GA",13287,8985.0,8985.0,GA,,,
1993,Georgia,13,"Twiggs County, GA",13289,9828.0,9828.0,GA,,,
1993,Georgia,13,"Union County, GA",13291,13143.0,13143.0,GA,,,
1993,Georgia,13,"Upson County, GA",13293,26574.0,26574.0,GA,,,
1993,Georgia,13,"Walker County, GA",13295,58737.0,58737.0,GA,,,
1993,Georgia,13,"Tift County, GA",13277,35851.0,35851.0,GA,,,
1993,Georgia,13,"Seminole County, GA",13253,9028.0,9028.0,GA,,,
